party_id,party_number,party_name,party_type,tax_reference,country_code,province,city,industry_code,customer_size,risk_level,status,created_date,last_update_date
100000279,PTY100000279,苏州恒越制造制造有限公司,ORGANIZATION,9144268879050103,CN,浙江省,杭州市,科技,LARGE,LOW,ACTIVE,2025-02-09 08:11:00,2025-02-09 08:11:00
100000280,PTY100000280,深圳安拓科技科技有限公司,ORGANIZATION,9144200319241418,CN,广东省,深圳市,贸易,SMALL,LOW,ACTIVE,2023-11-20 16:32:00,2023-11-20 16:32:00
100000281,PTY100000281,深圳融信物流科技有限公司,ORGANIZATION,9144505563627711,CN,上海市,上海市,物流,LARGE,LOW,ACTIVE,2025-03-26 11:51:00,2025-03-26 11:51:00
100000282,PTY100000282,北京安拓医疗科技有限公司,ORGANIZATION,9144328250192711,CN,北京市,北京市,医疗,KEY,MEDIUM,ACTIVE,2024-08-06 04:55:00,2024-08-06 04:55:00
100000283,PTY100000283,苏州智联制造贸易有限公司,ORGANIZATION,9144145056722174,CN,上海市,上海市,医疗,LARGE,LOW,ACTIVE,2025-03-05 14:25:00,2025-03-05 14:25:00
100000284,PTY100000284,苏州智联制造供应链有限公司,ORGANIZATION,9144498339170983,CN,浙江省,杭州市,材料,KEY,HIGH,ACTIVE,2024-11-11 21:22:00,2024-11-11 21:22:00
100000285,PTY100000285,杭州华盛科技科技有限公司,ORGANIZATION,9144153068548592,CN,浙江省,杭州市,医疗,LARGE,LOW,ACTIVE,2025-03-26 10:20:00,2025-03-26 10:20:00
100000286,PTY100000286,苏州启元医疗制造有限公司,ORGANIZATION,9144635920898920,CN,上海市,上海市,物流,LARGE,LOW,ACTIVE,2024-10-16 14:37:00,2024-10-16 14:37:00
100000287,PTY100000287,上海融信电子供应链有限公司,ORGANIZATION,9144498105031418,CN,广东省,深圳市,制造,KEY,LOW,ACTIVE,2024-11-24 12:41:00,2024-11-24 12:41:00
100000288,PTY100000288,杭州嘉禾医疗科技有限公司,ORGANIZATION,9144144801866762,CN,广东省,深圳市,供应链,SMALL,LOW,ACTIVE,2024-01-27 08:12:00,2024-01-27 08:12:00
100000289,PTY100000289,深圳明川电子贸易有限公司,ORGANIZATION,9144739730188719,CN,浙江省,杭州市,贸易,LARGE,LOW,ACTIVE,2025-11-01 00:43:00,2025-11-01 00:43:00
100000290,PTY100000290,杭州启元制造贸易有限公司,ORGANIZATION,9144298029450859,CN,广东省,深圳市,贸易,KEY,LOW,ACTIVE,2024-08-04 18:32:00,2024-08-04 18:32:00
100000291,PTY100000291,苏州启元科技有限公司,ORGANIZATION,9144346719911810,CN,广东省,深圳市,物流,LARGE,LOW,ACTIVE,2024-03-07 14:17:00,2024-03-07 14:17:00
100000292,PTY100000292,北京明川物流供应链有限公司,ORGANIZATION,9144169444137436,CN,广东省,深圳市,贸易,MEDIUM,LOW,ACTIVE,2024-04-18 05:54:00,2024-04-18 05:54:00
100000293,PTY100000293,北京恒越材料贸易有限公司,ORGANIZATION,9144637947616744,CN,北京市,北京市,材料,MEDIUM,HIGH,ACTIVE,2024-12-20 20:53:00,2024-12-20 20:53:00
100000294,PTY100000294,北京华盛贸易科技有限公司,ORGANIZATION,9144321044880629,CN,上海市,上海市,医疗,KEY,LOW,ACTIVE,2024-10-14 08:10:00,2024-10-14 08:10:00
100000295,PTY100000295,深圳智联材料制造有限公司,ORGANIZATION,9144434059904005,CN,北京市,北京市,制造,KEY,MEDIUM,ACTIVE,2024-09-06 02:05:00,2024-09-06 02:05:00
100000296,PTY100000296,上海安拓材料贸易有限公司,ORGANIZATION,9144489452549560,CN,上海市,上海市,医疗,LARGE,MEDIUM,ACTIVE,2024-08-02 11:21:00,2024-08-02 11:21:00
100000297,PTY100000297,苏州智联电子供应链有限公司,ORGANIZATION,9144442085910936,CN,江苏省,苏州市,电子,SMALL,LOW,ACTIVE,2025-07-23 16:45:00,2025-07-23 16:45:00
100000298,PTY100000298,北京启元科技供应链有限公司,ORGANIZATION,9144841701613051,CN,江苏省,苏州市,供应链,LARGE,LOW,ACTIVE,2025-12-20 08:54:00,2025-12-20 08:54:00
100000299,PTY100000299,深圳融信供应链制造有限公司,ORGANIZATION,9144205562536201,CN,江苏省,苏州市,贸易,LARGE,LOW,ACTIVE,2024-06-29 00:55:00,2024-06-29 00:55:00
100000300,PTY100000300,苏州智联贸易科技有限公司,ORGANIZATION,9144787274668013,CN,江苏省,苏州市,制造,KEY,LOW,ACTIVE,2024-09-16 18:04:00,2024-09-16 18:04:00
100000301,PTY100000301,深圳融信供应链制造有限公司,ORGANIZATION,9144796061416076,CN,浙江省,杭州市,供应链,KEY,LOW,ACTIVE,2025-02-03 13:05:00,2025-02-03 13:05:00
100000302,PTY100000302,杭州启元材料供应链有限公司,ORGANIZATION,9144968693199780,CN,北京市,北京市,医疗,MEDIUM,LOW,ACTIVE,2025-06-24 19:59:00,2025-06-24 19:59:00
100000303,PTY100000303,深圳智联贸易有限公司,ORGANIZATION,9144377133882067,CN,浙江省,杭州市,材料,SMALL,LOW,ACTIVE,2024-11-03 20:27:00,2024-11-03 20:27:00
100000304,PTY100000304,杭州远辰电子科技有限公司,ORGANIZATION,9144870408491630,CN,江苏省,苏州市,电子,LARGE,LOW,ACTIVE,2026-02-01 08:26:00,2026-02-01 08:26:00
100000305,PTY100000305,李磊,ORGANIZATION,9144855107865250,CN,浙江省,杭州市,电子,MEDIUM,MEDIUM,ACTIVE,2024-04-12 12:03:00,2024-04-12 12:03:00
100000306,PTY100000306,杭州启元供应链科技有限公司,ORGANIZATION,9144617507875972,CN,江苏省,苏州市,物流,LARGE,HIGH,ACTIVE,2025-06-23 21:08:00,2025-06-23 21:08:00
100000307,PTY100000307,北京云启科技科技有限公司,ORGANIZATION,9144220612268267,CN,浙江省,杭州市,制造,MEDIUM,LOW,ACTIVE,2025-05-22 13:24:00,2025-05-22 13:24:00
100000308,PTY100000308,杭州启元制造贸易有限公司,ORGANIZATION,9144347262944672,CN,江苏省,苏州市,科技,SMALL,MEDIUM,ACTIVE,2025-09-25 11:04:00,2025-09-25 11:04:00
100000309,PTY100000309,朱倩娜,ORGANIZATION,9144644059012401,CN,浙江省,杭州市,电子,MEDIUM,HIGH,ACTIVE,2024-10-08 10:11:00,2024-10-08 10:11:00
100000310,PTY100000310,苏州嘉禾物流科技有限公司,ORGANIZATION,9144504793443353,CN,浙江省,杭州市,材料,SMALL,LOW,ACTIVE,2024-07-06 09:02:00,2024-07-06 09:02:00
100000311,PTY100000311,苏州明川电子贸易有限公司,ORGANIZATION,9144879958467739,CN,江苏省,苏州市,科技,SMALL,LOW,ACTIVE,2024-07-18 02:09:00,2024-07-18 02:09:00
100000312,PTY100000312,杨婷颖,ORGANIZATION,9144225672486885,CN,北京市,北京市,贸易,SMALL,HIGH,ACTIVE,2024-10-03 10:51:00,2024-10-03 10:51:00
100000313,PTY100000313,苏州融信贸易供应链有限公司,ORGANIZATION,9144584464666738,CN,江苏省,苏州市,科技,MEDIUM,MEDIUM,ACTIVE,2024-09-07 02:20:00,2024-09-07 02:20:00
100000314,PTY100000314,北京云启材料制造有限公司,ORGANIZATION,9144233779872025,CN,上海市,上海市,贸易,SMALL,HIGH,ACTIVE,2023-11-15 00:05:00,2023-11-15 00:05:00
100000315,PTY100000315,深圳融信制造供应链有限公司,ORGANIZATION,9144851539108972,CN,浙江省,杭州市,电子,KEY,HIGH,ACTIVE,2026-03-04 14:17:00,2026-03-04 14:17:00
100000316,PTY100000316,苏州华盛科技制造有限公司,ORGANIZATION,9144980677384338,CN,上海市,上海市,医疗,LARGE,HIGH,ACTIVE,2024-03-09 05:52:00,2024-03-09 05:52:00
100000317,PTY100000317,北京明川科技科技有限公司,ORGANIZATION,9144764366852710,CN,北京市,北京市,制造,LARGE,LOW,ACTIVE,2024-11-13 10:13:00,2024-11-13 10:13:00
100000318,PTY100000318,深圳智联贸易贸易有限公司,ORGANIZATION,9144854400743200,CN,北京市,北京市,制造,KEY,LOW,ACTIVE,2024-12-11 02:46:00,2024-12-11 02:46:00
100000319,PTY100000319,杭州启元供应链贸易有限公司,ORGANIZATION,9144552796555760,CN,上海市,上海市,电子,KEY,LOW,ACTIVE,2024-10-21 20:28:00,2024-10-21 20:28:00
100000320,PTY100000320,北京远辰制造供应链有限公司,ORGANIZATION,9144596799983255,CN,北京市,北京市,医疗,LARGE,LOW,ACTIVE,2024-03-19 09:12:00,2024-03-19 09:12:00
100000321,PTY100000321,深圳智联电子有限公司,ORGANIZATION,9144432802938990,CN,北京市,北京市,贸易,KEY,LOW,ACTIVE,2024-02-27 04:14:00,2024-02-27 04:14:00
100000322,PTY100000322,杭州安拓制造科技有限公司,ORGANIZATION,9144123286793968,CN,上海市,上海市,电子,MEDIUM,LOW,ACTIVE,2024-12-11 19:30:00,2024-12-11 19:30:00
100000323,PTY100000323,上海智联科技制造有限公司,ORGANIZATION,9144422118365494,CN,北京市,北京市,科技,KEY,LOW,ACTIVE,2024-07-28 00:25:00,2024-07-28 00:25:00
100000324,PTY100000324,苏州融信电子制造有限公司,ORGANIZATION,9144579737171571,CN,北京市,北京市,科技,MEDIUM,MEDIUM,ACTIVE,2024-06-07 12:32:00,2024-06-07 12:32:00
100000325,PTY100000325,北京远辰医疗供应链有限公司,ORGANIZATION,9144830514631690,CN,江苏省,苏州市,材料,MEDIUM,HIGH,ACTIVE,2025-06-14 01:13:00,2025-06-14 01:13:00
100000326,PTY100000326,深圳云启贸易制造有限公司,ORGANIZATION,9144351760515736,CN,浙江省,杭州市,电子,MEDIUM,LOW,ACTIVE,2025-04-19 10:53:00,2025-04-19 10:53:00
100000327,PTY100000327,深圳云启材料供应链有限公司,ORGANIZATION,9144792207193043,CN,广东省,深圳市,电子,MEDIUM,HIGH,ACTIVE,2026-02-16 07:54:00,2026-02-16 07:54:00
100000328,PTY100000328,苏州远辰电子科技有限公司,ORGANIZATION,9144286852649850,CN,北京市,北京市,电子,LARGE,LOW,ACTIVE,2024-11-30 13:42:00,2024-11-30 13:42:00
100000329,PTY100000329,杭州智联物流供应链有限公司,ORGANIZATION,9144886021744566,CN,上海市,上海市,电子,SMALL,MEDIUM,ACTIVE,2025-01-01 19:11:00,2025-01-01 19:11:00
100000330,PTY100000330,深圳融信医疗供应链有限公司,ORGANIZATION,9144772281746428,CN,上海市,上海市,制造,KEY,LOW,ACTIVE,2026-03-22 15:03:00,2026-03-22 15:03:00
100000331,PTY100000331,苏州明川科技贸易有限公司,ORGANIZATION,9144475901275250,CN,浙江省,杭州市,制造,SMALL,LOW,ACTIVE,2024-10-23 06:41:00,2024-10-23 06:41:00
100000332,PTY100000332,苏州启元贸易有限公司,ORGANIZATION,9144361919778289,CN,广东省,深圳市,供应链,LARGE,LOW,ACTIVE,2026-03-25 09:39:00,2026-03-25 09:39:00
100000333,PTY100000333,杭州恒越材料有限公司,ORGANIZATION,9144590548763718,CN,北京市,北京市,电子,LARGE,LOW,ACTIVE,2025-01-19 19:30:00,2025-01-19 19:30:00
100000334,PTY100000334,北京智联制造科技有限公司,ORGANIZATION,9144334910962954,CN,北京市,北京市,材料,KEY,LOW,ACTIVE,2024-10-21 07:53:00,2024-10-21 07:53:00
100000335,PTY100000335,苏州云启制造有限公司,ORGANIZATION,9144747611457541,CN,江苏省,苏州市,物流,SMALL,LOW,ACTIVE,2024-01-10 19:51:00,2024-01-10 19:51:00
100000336,PTY100000336,北京安拓医疗贸易有限公司,ORGANIZATION,9144253596410985,CN,江苏省,苏州市,材料,KEY,LOW,ACTIVE,2023-11-28 04:52:00,2023-11-28 04:52:00
100000337,PTY100000337,苏州融信科技供应链有限公司,ORGANIZATION,9144811079270988,CN,广东省,深圳市,电子,SMALL,MEDIUM,ACTIVE,2024-01-05 01:41:00,2024-01-05 01:41:00
100000338,PTY100000338,深圳明川制造有限公司,ORGANIZATION,9144745970803081,CN,浙江省,杭州市,科技,KEY,LOW,ACTIVE,2024-09-30 04:40:00,2024-09-30 04:40:00
100000339,PTY100000339,深圳明川制造制造有限公司,ORGANIZATION,9144298965608540,CN,江苏省,苏州市,科技,SMALL,LOW,ACTIVE,2024-05-05 18:57:00,2024-05-05 18:57:00
100000340,PTY100000340,杭州华盛供应链供应链有限公司,ORGANIZATION,9144170467856846,CN,上海市,上海市,材料,SMALL,LOW,ACTIVE,2025-05-09 09:25:00,2025-05-09 09:25:00
100000341,PTY100000341,杭州启元物流供应链有限公司,ORGANIZATION,9144567947908034,CN,上海市,上海市,材料,SMALL,LOW,ACTIVE,2025-10-09 16:26:00,2025-10-09 16:26:00
100000342,PTY100000342,苏州智联贸易科技有限公司,ORGANIZATION,9144195780512407,CN,上海市,上海市,物流,SMALL,LOW,ACTIVE,2024-09-30 05:56:00,2024-09-30 05:56:00
100000343,PTY100000343,苏州启元材料制造有限公司,ORGANIZATION,9144249000339982,CN,江苏省,苏州市,科技,KEY,LOW,ACTIVE,2025-04-28 23:02:00,2025-04-28 23:02:00
100000344,PTY100000344,北京明川贸易供应链有限公司,ORGANIZATION,9144607341997644,CN,江苏省,苏州市,贸易,MEDIUM,MEDIUM,ACTIVE,2023-12-20 02:00:00,2023-12-20 02:00:00
100000345,PTY100000345,杭州嘉禾材料制造有限公司,ORGANIZATION,9144723961456591,CN,北京市,北京市,材料,MEDIUM,LOW,ACTIVE,2023-12-11 03:35:00,2023-12-11 03:35:00
100000346,PTY100000346,杭州启元供应链贸易有限公司,ORGANIZATION,9144848410597227,CN,江苏省,苏州市,材料,SMALL,MEDIUM,ACTIVE,2024-05-05 06:21:00,2024-05-05 06:21:00
100000347,PTY100000347,上海安拓材料制造有限公司,ORGANIZATION,9144105653216216,CN,广东省,深圳市,物流,MEDIUM,LOW,ACTIVE,2025-01-24 06:32:00,2025-01-24 06:32:00
100000348,PTY100000348,杭州远辰贸易制造有限公司,ORGANIZATION,9144371658440141,CN,广东省,深圳市,电子,KEY,LOW,ACTIVE,2026-03-06 05:09:00,2026-03-06 05:09:00
100000349,PTY100000349,深圳安拓电子有限公司,ORGANIZATION,9144164972271515,CN,广东省,深圳市,材料,SMALL,HIGH,ACTIVE,2024-04-19 21:10:00,2024-04-19 21:10:00
100000350,PTY100000350,上海智联供应链贸易有限公司,ORGANIZATION,9144781268617440,CN,上海市,上海市,电子,LARGE,MEDIUM,ACTIVE,2024-01-06 10:04:00,2024-01-06 10:04:00
100000351,PTY100000351,深圳华盛供应链贸易有限公司,ORGANIZATION,9144367086507315,CN,上海市,上海市,制造,SMALL,LOW,ACTIVE,2024-03-18 04:32:00,2024-03-18 04:32:00
100000352,PTY100000352,苏州华盛贸易制造有限公司,ORGANIZATION,9144564091004486,CN,广东省,深圳市,贸易,MEDIUM,LOW,ACTIVE,2024-10-27 06:06:00,2024-10-27 06:06:00
100000353,PTY100000353,苏州华盛贸易贸易有限公司,ORGANIZATION,9144103951170613,CN,江苏省,苏州市,供应链,MEDIUM,LOW,ACTIVE,2026-02-15 08:46:00,2026-02-15 08:46:00
100000354,PTY100000354,深圳恒越科技有限公司,ORGANIZATION,9144941438676992,CN,上海市,上海市,贸易,SMALL,LOW,ACTIVE,2025-09-12 03:23:00,2025-09-12 03:23:00
100000355,PTY100000355,杭州远辰供应链有限公司,ORGANIZATION,9144469843795732,CN,江苏省,苏州市,供应链,LARGE,LOW,ACTIVE,2025-11-10 11:19:00,2025-11-10 11:19:00
100000356,PTY100000356,深圳明川制造科技有限公司,ORGANIZATION,9144799980805721,CN,浙江省,杭州市,供应链,SMALL,MEDIUM,ACTIVE,2025-05-09 04:33:00,2025-05-09 04:33:00
100000357,PTY100000357,苏州远辰材料科技有限公司,ORGANIZATION,9144510208712312,CN,北京市,北京市,材料,KEY,MEDIUM,ACTIVE,2025-02-26 03:12:00,2025-02-26 03:12:00
100000358,PTY100000358,上海云启供应链科技有限公司,ORGANIZATION,9144511640109290,CN,北京市,北京市,医疗,SMALL,MEDIUM,ACTIVE,2025-01-19 11:24:00,2025-01-19 11:24:00
100000359,PTY100000359,北京安拓材料供应链有限公司,ORGANIZATION,9144809810453994,CN,北京市,北京市,电子,LARGE,LOW,ACTIVE,2025-09-28 09:46:00,2025-09-28 09:46:00
100000360,PTY100000360,苏州云启供应链制造有限公司,ORGANIZATION,9144307337246497,CN,江苏省,苏州市,制造,LARGE,LOW,ACTIVE,2024-02-03 02:06:00,2024-02-03 02:06:00
100000361,PTY100000361,上海远辰物流科技有限公司,ORGANIZATION,9144892287198257,CN,浙江省,杭州市,材料,LARGE,LOW,ACTIVE,2024-01-16 06:12:00,2024-01-16 06:12:00
100000362,PTY100000362,陈琳,ORGANIZATION,9144545614136320,CN,广东省,深圳市,医疗,LARGE,LOW,ACTIVE,2025-01-25 10:17:00,2025-01-25 10:17:00
100000363,PTY100000363,上海华盛物流供应链有限公司,ORGANIZATION,9144598052731909,CN,北京市,北京市,医疗,SMALL,LOW,ACTIVE,2025-12-09 13:24:00,2025-12-09 13:24:00
100000364,PTY100000364,北京启元供应链科技有限公司,ORGANIZATION,9144554879180784,CN,上海市,上海市,物流,MEDIUM,LOW,ACTIVE,2024-10-16 23:50:00,2024-10-16 23:50:00
100000365,PTY100000365,杭州启元物流供应链有限公司,ORGANIZATION,9144105161273951,CN,上海市,上海市,制造,KEY,LOW,ACTIVE,2024-04-28 09:43:00,2024-04-28 09:43:00
100000366,PTY100000366,上海云启电子制造有限公司,ORGANIZATION,9144294343554232,CN,北京市,北京市,物流,KEY,LOW,ACTIVE,2023-12-08 18:34:00,2023-12-08 18:34:00
100000367,PTY100000367,杭州启元医疗有限公司,ORGANIZATION,9144214913554540,CN,浙江省,杭州市,贸易,KEY,LOW,ACTIVE,2025-11-26 12:56:00,2025-11-26 12:56:00
100000368,PTY100000368,北京嘉禾物流有限公司,ORGANIZATION,9144174995957265,CN,广东省,深圳市,电子,MEDIUM,LOW,ACTIVE,2024-02-23 09:29:00,2024-02-23 09:29:00
100000369,PTY100000369,杭州启元电子贸易有限公司,ORGANIZATION,9144336987448760,CN,浙江省,杭州市,科技,MEDIUM,MEDIUM,ACTIVE,2025-10-24 09:38:00,2025-10-24 09:38:00
100000370,PTY100000370,深圳智联供应链科技有限公司,ORGANIZATION,9144313977532212,CN,浙江省,杭州市,电子,MEDIUM,LOW,ACTIVE,2026-03-02 23:39:00,2026-03-02 23:39:00
100000371,PTY100000371,杭州华盛供应链贸易有限公司,ORGANIZATION,9144538151065407,CN,北京市,北京市,贸易,SMALL,LOW,ACTIVE,2025-03-30 13:49:00,2025-03-30 13:49:00
100000372,PTY100000372,北京启元材料有限公司,ORGANIZATION,9144528192414043,CN,上海市,上海市,制造,LARGE,MEDIUM,ACTIVE,2024-07-24 13:20:00,2024-07-24 13:20:00
100000373,PTY100000373,上海嘉禾科技科技有限公司,ORGANIZATION,9144164765485360,CN,广东省,深圳市,制造,LARGE,LOW,ACTIVE,2024-02-14 16:21:00,2024-02-14 16:21:00
100000374,PTY100000374,苏州远辰医疗制造有限公司,ORGANIZATION,9144906796441819,CN,广东省,深圳市,贸易,LARGE,LOW,ACTIVE,2025-06-08 23:46:00,2025-06-08 23:46:00
100000375,PTY100000375,北京融信贸易科技有限公司,ORGANIZATION,9144327368157794,CN,广东省,深圳市,制造,SMALL,LOW,ACTIVE,2026-02-05 03:51:00,2026-02-05 03:51:00
100000376,PTY100000376,杭州智联制造贸易有限公司,ORGANIZATION,9144631636587790,CN,江苏省,苏州市,电子,LARGE,LOW,ACTIVE,2025-09-05 15:05:00,2025-09-05 15:05:00
100000377,PTY100000377,北京云启物流供应链有限公司,ORGANIZATION,9144436998815994,CN,江苏省,苏州市,材料,LARGE,MEDIUM,ACTIVE,2025-10-02 15:36:00,2025-10-02 15:36:00
100000378,PTY100000378,孙颖斌,ORGANIZATION,9144142455749943,CN,江苏省,苏州市,电子,KEY,HIGH,ACTIVE,2024-08-05 21:34:00,2024-08-05 21:34:00
100000379,PTY100000379,北京恒越科技供应链有限公司,ORGANIZATION,9144132969996924,CN,浙江省,杭州市,制造,LARGE,HIGH,ACTIVE,2025-03-25 03:15:00,2025-03-25 03:15:00
100000380,PTY100000380,张艳琳,ORGANIZATION,9144433683898239,CN,广东省,深圳市,物流,LARGE,HIGH,ACTIVE,2025-10-12 10:44:00,2025-10-12 10:44:00
100000381,PTY100000381,杭州智联医疗有限公司,ORGANIZATION,9144819049862591,CN,北京市,北京市,医疗,KEY,HIGH,ACTIVE,2024-04-16 10:27:00,2024-04-16 10:27:00
100000382,PTY100000382,杭州远辰供应链有限公司,ORGANIZATION,9144283122088121,CN,浙江省,杭州市,电子,LARGE,MEDIUM,ACTIVE,2024-06-29 20:05:00,2024-06-29 20:05:00
100000383,PTY100000383,吴伟,ORGANIZATION,9144937355662558,CN,广东省,深圳市,医疗,KEY,MEDIUM,ACTIVE,2026-03-23 11:22:00,2026-03-23 11:22:00
100000384,PTY100000384,苏州智联物流贸易有限公司,ORGANIZATION,9144126366215954,CN,江苏省,苏州市,电子,LARGE,LOW,ACTIVE,2023-10-21 01:35:00,2023-10-21 01:35:00
100000385,PTY100000385,苏州云启贸易有限公司,ORGANIZATION,9144974509425160,CN,江苏省,苏州市,电子,LARGE,HIGH,ACTIVE,2024-11-19 11:13:00,2024-11-19 11:13:00
100000386,PTY100000386,上海云启制造供应链有限公司,ORGANIZATION,9144364315156048,CN,江苏省,苏州市,供应链,MEDIUM,MEDIUM,ACTIVE,2025-12-02 08:18:00,2025-12-02 08:18:00
100000387,PTY100000387,杭州启元材料有限公司,ORGANIZATION,9144944287371277,CN,上海市,上海市,电子,LARGE,LOW,ACTIVE,2024-04-21 13:05:00,2024-04-21 13:05:00
100000388,PTY100000388,深圳启元电子有限公司,ORGANIZATION,9144909931690622,CN,上海市,上海市,科技,LARGE,LOW,ACTIVE,2025-11-20 13:36:00,2025-11-20 13:36:00
100000389,PTY100000389,上海华盛供应链有限公司,ORGANIZATION,9144601136702172,CN,上海市,上海市,制造,LARGE,LOW,ACTIVE,2025-05-31 16:29:00,2025-05-31 16:29:00
100000390,PTY100000390,上海安拓供应链供应链有限公司,ORGANIZATION,9144348293857484,CN,北京市,北京市,科技,MEDIUM,LOW,ACTIVE,2024-03-27 17:06:00,2024-03-27 17:06:00
100000391,PTY100000391,北京恒越物流供应链有限公司,ORGANIZATION,9144452749532440,CN,江苏省,苏州市,科技,LARGE,LOW,ACTIVE,2024-09-15 11:54:00,2024-09-15 11:54:00
100000392,PTY100000392,杭州云启贸易贸易有限公司,ORGANIZATION,9144295308809199,CN,浙江省,杭州市,科技,SMALL,LOW,ACTIVE,2025-10-09 22:54:00,2025-10-09 22:54:00
100000393,PTY100000393,北京安拓医疗贸易有限公司,ORGANIZATION,9144792671778532,CN,北京市,北京市,材料,LARGE,HIGH,ACTIVE,2023-10-27 03:36:00,2023-10-27 03:36:00
100000394,PTY100000394,深圳华盛制造供应链有限公司,ORGANIZATION,9144975581526932,CN,北京市,北京市,制造,KEY,LOW,ACTIVE,2026-01-24 01:02:00,2026-01-24 01:02:00
100000395,PTY100000395,上海融信电子科技有限公司,ORGANIZATION,9144237607072080,CN,广东省,深圳市,供应链,MEDIUM,HIGH,ACTIVE,2024-12-28 13:53:00,2024-12-28 13:53:00
100000396,PTY100000396,深圳嘉禾医疗有限公司,ORGANIZATION,9144767232262429,CN,上海市,上海市,供应链,SMALL,HIGH,ACTIVE,2024-11-13 01:40:00,2024-11-13 01:40:00
100000397,PTY100000397,杭州华盛贸易制造有限公司,ORGANIZATION,9144279974848992,CN,上海市,上海市,物流,KEY,LOW,ACTIVE,2025-07-07 11:19:00,2025-07-07 11:19:00
100000398,PTY100000398,杭州恒越制造供应链有限公司,ORGANIZATION,9144684650796321,CN,江苏省,苏州市,电子,KEY,MEDIUM,ACTIVE,2025-07-20 21:43:00,2025-07-20 21:43:00
100000399,PTY100000399,深圳智联供应链供应链有限公司,ORGANIZATION,9144484523955748,CN,广东省,深圳市,医疗,LARGE,HIGH,ACTIVE,2023-12-25 08:54:00,2023-12-25 08:54:00
100000400,PTY100000400,北京安拓制造制造有限公司,ORGANIZATION,9144395216391191,CN,上海市,上海市,科技,LARGE,LOW,ACTIVE,2025-11-04 11:24:00,2025-11-04 11:24:00
100000401,PTY100000401,苏州智联供应链制造有限公司,ORGANIZATION,9144181945720605,CN,广东省,深圳市,供应链,SMALL,LOW,ACTIVE,2023-11-16 21:20:00,2023-11-16 21:20:00
100000402,PTY100000402,北京融信制造供应链有限公司,ORGANIZATION,9144919614610972,CN,上海市,上海市,科技,KEY,LOW,ACTIVE,2024-07-07 17:02:00,2024-07-07 17:02:00
100000403,PTY100000403,上海嘉禾制造有限公司,ORGANIZATION,9144508754116182,CN,浙江省,杭州市,电子,LARGE,LOW,ACTIVE,2025-01-22 08:36:00,2025-01-22 08:36:00
100000404,PTY100000404,上海智联供应链制造有限公司,ORGANIZATION,9144105822876443,CN,上海市,上海市,材料,LARGE,HIGH,ACTIVE,2023-11-13 08:57:00,2023-11-13 08:57:00
100000405,PTY100000405,深圳融信制造供应链有限公司,ORGANIZATION,9144509719946359,CN,北京市,北京市,医疗,LARGE,LOW,ACTIVE,2025-07-17 16:30:00,2025-07-17 16:30:00
100000406,PTY100000406,苏州智联科技制造有限公司,ORGANIZATION,9144463972382048,CN,浙江省,杭州市,科技,MEDIUM,MEDIUM,ACTIVE,2025-11-14 11:34:00,2025-11-14 11:34:00
100000407,PTY100000407,北京融信物流科技有限公司,ORGANIZATION,9144360637675148,CN,广东省,深圳市,科技,LARGE,LOW,ACTIVE,2024-11-03 23:11:00,2024-11-03 23:11:00
100000408,PTY100000408,杭州融信制造科技有限公司,ORGANIZATION,9144962027685636,CN,广东省,深圳市,电子,MEDIUM,LOW,ACTIVE,2025-01-15 17:30:00,2025-01-15 17:30:00
100000409,PTY100000409,北京云启供应链有限公司,ORGANIZATION,9144625815991976,CN,北京市,北京市,科技,KEY,MEDIUM,ACTIVE,2025-08-06 16:39:00,2025-08-06 16:39:00
100000410,PTY100000410,深圳远辰科技有限公司,ORGANIZATION,9144375671788710,CN,江苏省,苏州市,材料,LARGE,LOW,ACTIVE,2024-07-17 20:33:00,2024-07-17 20:33:00
100000411,PTY100000411,苏州华盛贸易科技有限公司,ORGANIZATION,9144231433881076,CN,浙江省,杭州市,科技,MEDIUM,LOW,ACTIVE,2025-11-17 03:13:00,2025-11-17 03:13:00
100000412,PTY100000412,杭州融信制造有限公司,ORGANIZATION,9144503275580720,CN,北京市,北京市,材料,SMALL,LOW,ACTIVE,2023-11-08 06:38:00,2023-11-08 06:38:00
100000413,PTY100000413,杭州启元科技贸易有限公司,ORGANIZATION,9144581747232484,CN,浙江省,杭州市,物流,KEY,LOW,ACTIVE,2024-10-01 07:56:00,2024-10-01 07:56:00
100000414,PTY100000414,上海安拓医疗制造有限公司,ORGANIZATION,9144359989685399,CN,江苏省,苏州市,医疗,SMALL,MEDIUM,ACTIVE,2025-10-06 16:58:00,2025-10-06 16:58:00
100000415,PTY100000415,深圳恒越贸易制造有限公司,ORGANIZATION,9144996041655133,CN,上海市,上海市,科技,LARGE,LOW,ACTIVE,2025-06-02 13:57:00,2025-06-02 13:57:00
100000416,PTY100000416,北京启元供应链供应链有限公司,ORGANIZATION,9144505590527430,CN,江苏省,苏州市,制造,KEY,LOW,ACTIVE,2025-08-05 00:14:00,2025-08-05 00:14:00
100000417,PTY100000417,深圳启元制造科技有限公司,ORGANIZATION,9144812574291975,CN,上海市,上海市,物流,SMALL,MEDIUM,ACTIVE,2025-01-18 16:31:00,2025-01-18 16:31:00
100000418,PTY100000418,深圳远辰供应链有限公司,ORGANIZATION,9144472881567456,CN,上海市,上海市,电子,MEDIUM,LOW,ACTIVE,2025-12-12 06:13:00,2025-12-12 06:13:00
