cash_receipt_id,receipt_number,receipt_date,payer_customer_id,receipt_amount,currency_code,receipt_method,remittance_bank_account,status,created_date,last_update_date
1600002601,RCT20251127002601,2025-11-27 13:14:00,300000740,20020.47,CNY,BANK_TRANSFER,622200000000000740,APPLIED,2025-07-18 13:14:00,2025-07-18 13:14:00
1600002602,RCT20250915002602,2025-09-15 13:14:00,300000740,18199.76,CNY,BANK_TRANSFER,622200000000000740,APPLIED,2025-07-18 13:14:00,2025-07-18 13:14:00
1600002603,RCT20240921002603,2024-09-21 19:29:00,300000126,2629.01,CNY,BANK_TRANSFER,622200000000000126,APPLIED,2024-08-29 19:29:00,2024-08-29 19:29:00
1600002604,RCT20241030002604,2024-10-30 19:29:00,300000126,3271.88,CNY,BANK_TRANSFER,622200000000000126,APPLIED,2024-08-29 19:29:00,2024-08-29 19:29:00
1600002605,RCT20250815002605,2025-08-15 16:06:00,300000206,6912.56,CNY,BANK_TRANSFER,622200000000000205,APPLIED,2025-05-30 16:06:00,2025-05-30 16:06:00
1600002606,RCT20250531002606,2025-05-31 00:12:00,300000269,47861.15,CNY,BANK_TRANSFER,622200000000000269,APPLIED,2025-01-16 00:12:00,2025-01-16 00:12:00
1600002607,RCT20241209002607,2024-12-09 01:54:00,300000374,136221.03,CNY,BANK_TRANSFER,622200000000000374,APPLIED,2024-11-22 01:54:00,2024-11-22 01:54:00
1600002608,RCT20241220002608,2024-12-20 19:59:00,300000607,166894.2,CNY,BANK_TRANSFER,622200000000000607,APPLIED,2024-10-05 19:59:00,2024-10-05 19:59:00
1600002609,RCT20250131002609,2025-01-31 19:59:00,300000607,68480.12,CNY,BANK_TRANSFER,622200000000000607,APPLIED,2024-10-05 19:59:00,2024-10-05 19:59:00
1600002610,RCT20241203002610,2024-12-03 19:59:00,300000607,8501.17,CNY,BANK_TRANSFER,622200000000000607,APPLIED,2024-10-05 19:59:00,2024-10-05 19:59:00
1600002611,RCT20241231002611,2024-12-31 19:59:00,300000607,51045.89,CNY,BANK_TRANSFER,622200000000000607,APPLIED,2024-10-05 19:59:00,2024-10-05 19:59:00
1600002612,RCT20241231002612,2024-12-31 19:59:00,300000607,6995.83,CNY,BANK_TRANSFER,622200000000000607,APPLIED,2024-10-05 19:59:00,2024-10-05 19:59:00
1600002613,RCT20240816002613,2024-08-16 05:21:00,300000061,180662.65,CNY,BANK_TRANSFER,622200000000000061,APPLIED,2024-07-13 05:21:00,2024-07-13 05:21:00
1600002614,RCT20250701002614,2025-07-01 02:12:00,300000043,16763.95,CNY,BANK_TRANSFER,622200000000000043,APPLIED,2025-06-07 02:12:00,2025-06-07 02:12:00
1600002615,RCT20250730002615,2025-07-30 02:12:00,300000043,3959.92,CNY,BANK_TRANSFER,622200000000000043,APPLIED,2025-06-07 02:12:00,2025-06-07 02:12:00
1600002616,RCT20240714002616,2024-07-14 13:05:00,300000018,9984.8,CNY,BANK_TRANSFER,622200000000000018,APPLIED,2024-06-14 13:05:00,2024-06-14 13:05:00
1600002617,RCT20240912002617,2024-09-12 13:05:00,300000018,39843.07,CNY,BANK_TRANSFER,622200000000000018,APPLIED,2024-06-14 13:05:00,2024-06-14 13:05:00
1600002618,RCT20240909002618,2024-09-09 13:05:00,300000018,50609.56,CNY,BANK_TRANSFER,622200000000000018,APPLIED,2024-06-14 13:05:00,2024-06-14 13:05:00
1600002619,RCT20250715002619,2025-07-15 16:31:00,300000439,6081.2,CNY,BANK_TRANSFER,622200000000000439,APPLIED,2025-06-22 16:31:00,2025-06-22 16:31:00
1600002620,RCT20251009002620,2025-10-09 16:31:00,300000439,15055.48,CNY,BANK_TRANSFER,622200000000000439,APPLIED,2025-06-22 16:31:00,2025-06-22 16:31:00
1600002621,RCT20250724002621,2025-07-24 16:31:00,300000439,14029.91,CNY,BANK_TRANSFER,622200000000000439,APPLIED,2025-06-22 16:31:00,2025-06-22 16:31:00
1600002622,RCT20260114002622,2026-01-14 10:28:00,300000064,53160.35,CNY,BANK_TRANSFER,622200000000000064,APPLIED,2025-09-20 10:28:00,2025-09-20 10:28:00
1600002623,RCT20251117002623,2025-11-17 10:28:00,300000064,24439.32,CNY,BANK_TRANSFER,622200000000000064,APPLIED,2025-09-20 10:28:00,2025-09-20 10:28:00
1600002624,RCT20250908002624,2025-09-08 00:11:00,300000097,898.84,CNY,BANK_TRANSFER,622200000000000097,APPLIED,2025-06-21 00:11:00,2025-06-21 00:11:00
1600002625,RCT20241110002625,2024-11-10 16:17:00,300000275,63516.94,CNY,BANK_TRANSFER,622200000000000275,APPLIED,2024-07-10 16:17:00,2024-07-10 16:17:00
1600002626,RCT20241103002626,2024-11-03 16:17:00,300000275,22406.73,CNY,BANK_TRANSFER,622200000000000275,APPLIED,2024-07-10 16:17:00,2024-07-10 16:17:00
1600002627,RCT20260110002627,2026-01-10 07:17:00,300000457,49752.17,CNY,BANK_TRANSFER,622200000000000457,APPLIED,2025-09-22 07:17:00,2025-09-22 07:17:00
1600002628,RCT20241001002628,2024-10-01 04:18:00,300000883,7500.85,CNY,BANK_TRANSFER,622200000000000883,APPLIED,2024-07-21 04:18:00,2024-07-21 04:18:00
1600002629,RCT20250104002629,2025-01-04 20:38:00,300000183,89724.32,CNY,BANK_TRANSFER,622200000000000183,APPLIED,2024-10-11 20:38:00,2024-10-11 20:38:00
1600002630,RCT20250705002630,2025-07-05 16:38:00,300000126,5086.98,CNY,BANK_TRANSFER,622200000000000126,APPLIED,2025-04-26 16:38:00,2025-04-26 16:38:00
1600002631,RCT20241011002631,2024-10-11 09:09:00,300000100,16450.62,CNY,BANK_TRANSFER,622200000000000100,APPLIED,2024-09-11 09:09:00,2024-09-11 09:09:00
1600002632,RCT20241027002632,2024-10-27 09:09:00,300000100,717.87,CNY,BANK_TRANSFER,622200000000000100,APPLIED,2024-09-11 09:09:00,2024-09-11 09:09:00
1600002633,RCT20250102002633,2025-01-02 09:09:00,300000100,122544.86,CNY,BANK_TRANSFER,622200000000000100,APPLIED,2024-09-11 09:09:00,2024-09-11 09:09:00
1600002634,RCT20251207002634,2025-12-07 21:03:00,300000419,19122.31,CNY,BANK_TRANSFER,622200000000000419,APPLIED,2025-11-07 21:03:00,2025-11-07 21:03:00
1600002635,RCT20241003002635,2024-10-03 23:41:00,300000426,1439.17,CNY,BANK_TRANSFER,622200000000000426,APPLIED,2024-07-27 23:41:00,2024-07-27 23:41:00
1600002636,RCT20250807002636,2025-08-07 19:03:00,300000065,53074.87,CNY,BANK_TRANSFER,622200000000000065,APPLIED,2025-06-20 19:03:00,2025-06-20 19:03:00
1600002637,RCT20250712002637,2025-07-12 19:03:00,300000065,2134.12,CNY,BANK_TRANSFER,622200000000000065,APPLIED,2025-06-20 19:03:00,2025-06-20 19:03:00
1600002638,RCT20260112002638,2026-01-12 19:20:00,300000709,168751.86,CNY,BANK_TRANSFER,622200000000000709,APPLIED,2025-12-01 19:20:00,2025-12-01 19:20:00
1600002639,RCT20260131002639,2026-01-31 19:20:00,300000709,14618.71,CNY,BANK_TRANSFER,622200000000000709,APPLIED,2025-12-01 19:20:00,2025-12-01 19:20:00
1600002640,RCT20260211002640,2026-02-11 19:20:00,300000709,12905.94,CNY,BANK_TRANSFER,622200000000000709,APPLIED,2025-12-01 19:20:00,2025-12-01 19:20:00
1600002641,RCT20260202002641,2026-02-02 19:20:00,300000709,178488.04,CNY,BANK_TRANSFER,622200000000000709,APPLIED,2025-12-01 19:20:00,2025-12-01 19:20:00
1600002642,RCT20260408002642,2026-04-08 19:20:00,300000709,3964.39,CNY,BANK_TRANSFER,622200000000000709,APPLIED,2025-12-01 19:20:00,2025-12-01 19:20:00
1600002643,RCT20260501002643,2026-05-01 14:16:00,300000230,23948.62,CNY,BANK_TRANSFER,622200000000000230,APPLIED,2026-01-15 14:16:00,2026-01-15 14:16:00
1600002644,RCT20260512002644,2026-05-12 14:16:00,300000230,39875.89,CNY,BANK_TRANSFER,622200000000000230,APPLIED,2026-01-15 14:16:00,2026-01-15 14:16:00
1600002645,RCT20250712002645,2025-07-12 18:06:00,300000116,555.13,CNY,BANK_TRANSFER,622200000000000116,APPLIED,2025-06-29 18:06:00,2025-06-29 18:06:00
1600002646,RCT20260408002646,2026-04-08 07:08:00,300000166,27207.56,CNY,BANK_TRANSFER,622200000000000166,APPLIED,2026-01-29 07:08:00,2026-01-29 07:08:00
1600002647,RCT20250420002647,2025-04-20 09:43:00,300000778,44945.98,CNY,BANK_TRANSFER,622200000000000778,APPLIED,2025-03-21 09:43:00,2025-03-21 09:43:00
1600002648,RCT20250105002648,2025-01-05 02:15:00,300000274,111188.05,CNY,BANK_TRANSFER,622200000000000274,APPLIED,2024-12-25 02:15:00,2024-12-25 02:15:00
1600002649,RCT20250228002649,2025-02-28 02:15:00,300000274,4591.2,CNY,BANK_TRANSFER,622200000000000274,APPLIED,2024-12-25 02:15:00,2024-12-25 02:15:00
1600002650,RCT20260331002650,2026-03-31 14:58:00,300000867,2510.23,CNY,BANK_TRANSFER,622200000000000867,APPLIED,2026-01-21 14:58:00,2026-01-21 14:58:00
1600002651,RCT20251009002651,2025-10-09 09:34:00,300000358,5971.23,CNY,BANK_TRANSFER,622200000000000358,APPLIED,2025-06-03 09:34:00,2025-06-03 09:34:00
1600002652,RCT20241229002652,2024-12-29 08:52:00,300000760,29722.48,CNY,BANK_TRANSFER,622200000000000760,APPLIED,2024-10-15 08:52:00,2024-10-15 08:52:00
1600002653,RCT20250803002653,2025-08-03 02:45:00,300000030,4702.03,CNY,BANK_TRANSFER,622200000000000030,APPLIED,2025-06-07 02:45:00,2025-06-07 02:45:00
1600002654,RCT20250627002654,2025-06-27 02:45:00,300000030,2139.3,CNY,BANK_TRANSFER,622200000000000030,APPLIED,2025-06-07 02:45:00,2025-06-07 02:45:00
1600002655,RCT20250726002655,2025-07-26 02:45:00,300000030,15252.76,CNY,BANK_TRANSFER,622200000000000030,APPLIED,2025-06-07 02:45:00,2025-06-07 02:45:00
1600002656,RCT20250810002656,2025-08-10 02:45:00,300000030,3359.46,CNY,BANK_TRANSFER,622200000000000030,APPLIED,2025-06-07 02:45:00,2025-06-07 02:45:00
1600002657,RCT20251024002657,2025-10-24 05:57:00,300000310,10826.37,CNY,BANK_TRANSFER,622200000000000310,APPLIED,2025-08-08 05:57:00,2025-08-08 05:57:00
1600002658,RCT20250329002658,2025-03-29 20:45:00,300000755,31331.4,CNY,BANK_TRANSFER,622200000000000755,APPLIED,2024-12-10 20:45:00,2024-12-10 20:45:00
1600002659,RCT20250211002659,2025-02-11 20:45:00,300000755,72450.44,CNY,BANK_TRANSFER,622200000000000755,APPLIED,2024-12-10 20:45:00,2024-12-10 20:45:00
1600002660,RCT20240609002660,2024-06-09 04:02:00,300000148,2835.09,CNY,BANK_TRANSFER,622200000000000148,APPLIED,2024-04-24 04:02:00,2024-04-24 04:02:00
1600002661,RCT20240602002661,2024-06-02 04:02:00,300000148,35910.38,CNY,BANK_TRANSFER,622200000000000148,APPLIED,2024-04-24 04:02:00,2024-04-24 04:02:00
1600002662,RCT20250510002662,2025-05-10 02:03:00,300000454,11312.35,CNY,BANK_TRANSFER,622200000000000454,APPLIED,2025-04-10 02:03:00,2025-04-10 02:03:00
1600002663,RCT20250731002663,2025-07-31 02:03:00,300000454,104887.15,CNY,BANK_TRANSFER,622200000000000454,APPLIED,2025-04-10 02:03:00,2025-04-10 02:03:00
1600002664,RCT20250427002664,2025-04-27 02:03:00,300000454,20732.34,CNY,BANK_TRANSFER,622200000000000454,APPLIED,2025-04-10 02:03:00,2025-04-10 02:03:00
1600002665,RCT20250814002665,2025-08-14 08:05:00,300000369,67422.87,CNY,BANK_TRANSFER,622200000000000369,APPLIED,2025-07-27 08:05:00,2025-07-27 08:05:00
1600002666,RCT20251009002666,2025-10-09 08:05:00,300000369,743.85,CNY,BANK_TRANSFER,622200000000000369,APPLIED,2025-07-27 08:05:00,2025-07-27 08:05:00
1600002667,RCT20250820002667,2025-08-20 08:05:00,300000369,83186.78,CNY,BANK_TRANSFER,622200000000000369,APPLIED,2025-07-27 08:05:00,2025-07-27 08:05:00
1600002668,RCT20250806002668,2025-08-06 09:09:00,300000342,8969.67,CNY,BANK_TRANSFER,622200000000000342,APPLIED,2025-07-16 09:09:00,2025-07-16 09:09:00
1600002669,RCT20241110002669,2024-11-10 22:28:00,300000904,63292.22,CNY,BANK_TRANSFER,622200000000000904,APPLIED,2024-09-15 22:28:00,2024-09-15 22:28:00
1600002670,RCT20240928002670,2024-09-28 22:28:00,300000904,6352.17,CNY,BANK_TRANSFER,622200000000000904,APPLIED,2024-09-15 22:28:00,2024-09-15 22:28:00
1600002671,RCT20241114002671,2024-11-14 17:59:00,300000976,15724.63,CNY,BANK_TRANSFER,622200000000000976,APPLIED,2024-08-27 17:59:00,2024-08-27 17:59:00
1600002672,RCT20250421002672,2025-04-21 07:14:00,300000241,82772.27,CNY,BANK_TRANSFER,622200000000000241,APPLIED,2025-03-09 07:14:00,2025-03-09 07:14:00
1600002673,RCT20250817002673,2025-08-17 21:01:00,300000707,95744.55,CNY,BANK_TRANSFER,622200000000000707,APPLIED,2025-04-25 21:01:00,2025-04-25 21:01:00
1600002674,RCT20251222002674,2025-12-22 00:13:00,300000144,24324.63,CNY,BANK_TRANSFER,622200000000000144,APPLIED,2025-08-30 00:13:00,2025-08-30 00:13:00
1600002675,RCT20260309002675,2026-03-09 17:42:00,300000792,6527.76,CNY,BANK_TRANSFER,622200000000000792,APPLIED,2026-01-09 17:42:00,2026-01-09 17:42:00
1600002676,RCT20240806002676,2024-08-06 05:31:00,300000172,6148.69,CNY,BANK_TRANSFER,622200000000000172,APPLIED,2024-06-27 05:31:00,2024-06-27 05:31:00
1600002677,RCT20260104002677,2026-01-04 09:28:00,300000784,10948.15,CNY,BANK_TRANSFER,622200000000000784,APPLIED,2025-10-24 09:28:00,2025-10-24 09:28:00
1600002678,RCT20251113002678,2025-11-13 09:28:00,300000784,2353.99,CNY,BANK_TRANSFER,622200000000000784,APPLIED,2025-10-24 09:28:00,2025-10-24 09:28:00
1600002679,RCT20260109002679,2026-01-09 09:28:00,300000784,5136.89,CNY,BANK_TRANSFER,622200000000000784,APPLIED,2025-10-24 09:28:00,2025-10-24 09:28:00
1600002680,RCT20251203002680,2025-12-03 09:28:00,300000784,32929.45,CNY,BANK_TRANSFER,622200000000000784,APPLIED,2025-10-24 09:28:00,2025-10-24 09:28:00
1600002681,RCT20260102002681,2026-01-02 09:28:00,300000784,14162.92,CNY,BANK_TRANSFER,622200000000000784,APPLIED,2025-10-24 09:28:00,2025-10-24 09:28:00
1600002682,RCT20250928002682,2025-09-28 23:31:00,300000972,41025.79,CNY,BANK_TRANSFER,622200000000000972,APPLIED,2025-07-05 23:31:00,2025-07-05 23:31:00
1600002683,RCT20251017002683,2025-10-17 13:13:00,300000032,8124.73,CNY,BANK_TRANSFER,622200000000000032,APPLIED,2025-07-20 13:13:00,2025-07-20 13:13:00
1600002684,RCT20240805002684,2024-08-05 17:13:00,300000484,12452.29,CNY,BANK_TRANSFER,622200000000000484,APPLIED,2024-05-29 17:13:00,2024-05-29 17:13:00
1600002685,RCT20241002002685,2024-10-02 17:13:00,300000484,18353.76,CNY,BANK_TRANSFER,622200000000000484,APPLIED,2024-05-29 17:13:00,2024-05-29 17:13:00
1600002686,RCT20241109002686,2024-11-09 12:36:00,300000352,7774.8,CNY,BANK_TRANSFER,622200000000000352,APPLIED,2024-10-20 12:36:00,2024-10-20 12:36:00
1600002687,RCT20250221002687,2025-02-21 12:36:00,300000352,24225.71,CNY,BANK_TRANSFER,622200000000000352,APPLIED,2024-10-20 12:36:00,2024-10-20 12:36:00
1600002688,RCT20250319002688,2025-03-19 21:23:00,300000660,18611.43,CNY,BANK_TRANSFER,622200000000000660,APPLIED,2025-02-19 21:23:00,2025-02-19 21:23:00
1600002689,RCT20250509002689,2025-05-09 21:23:00,300000660,34504.37,CNY,BANK_TRANSFER,622200000000000660,APPLIED,2025-02-19 21:23:00,2025-02-19 21:23:00
1600002690,RCT20250626002690,2025-06-26 21:23:00,300000660,13739.82,CNY,BANK_TRANSFER,622200000000000660,APPLIED,2025-02-19 21:23:00,2025-02-19 21:23:00
1600002691,RCT20241214002691,2024-12-14 19:26:00,300000058,108405.28,CNY,BANK_TRANSFER,622200000000000058,APPLIED,2024-10-29 19:26:00,2024-10-29 19:26:00
1600002692,RCT20250227002692,2025-02-27 19:26:00,300000058,108324.11,CNY,BANK_TRANSFER,622200000000000058,APPLIED,2024-10-29 19:26:00,2024-10-29 19:26:00
1600002693,RCT20240923002693,2024-09-23 10:40:00,300000665,27341.18,CNY,BANK_TRANSFER,622200000000000665,APPLIED,2024-07-17 10:40:00,2024-07-17 10:40:00
1600002694,RCT20240708002694,2024-07-08 21:09:00,300000624,7585.16,CNY,BANK_TRANSFER,622200000000000624,APPLIED,2024-05-12 21:09:00,2024-05-12 21:09:00
1600002695,RCT20251205002695,2025-12-05 14:25:00,300000465,11810.17,CNY,BANK_TRANSFER,622200000000000465,APPLIED,2025-10-05 14:25:00,2025-10-05 14:25:00
1600002696,RCT20251201002696,2025-12-01 18:38:00,300000461,14192.4,CNY,BANK_TRANSFER,622200000000000461,APPLIED,2025-10-17 18:38:00,2025-10-17 18:38:00
1600002697,RCT20241121002697,2024-11-21 02:41:00,300000983,43570.27,CNY,BANK_TRANSFER,622200000000000983,APPLIED,2024-07-19 02:41:00,2024-07-19 02:41:00
1600002698,RCT20241024002698,2024-10-24 02:41:00,300000983,63057.16,CNY,BANK_TRANSFER,622200000000000983,APPLIED,2024-07-19 02:41:00,2024-07-19 02:41:00
1600002699,RCT20241029002699,2024-10-29 02:41:00,300000983,955.93,CNY,BANK_TRANSFER,622200000000000983,APPLIED,2024-07-19 02:41:00,2024-07-19 02:41:00
1600002700,RCT20251113002700,2025-11-13 03:41:00,300000565,1160.31,CNY,BANK_TRANSFER,622200000000000565,APPLIED,2025-08-01 03:41:00,2025-08-01 03:41:00
1600002701,RCT20251101002701,2025-11-01 03:41:00,300000565,12539.46,CNY,BANK_TRANSFER,622200000000000565,APPLIED,2025-08-01 03:41:00,2025-08-01 03:41:00
1600002702,RCT20251011002702,2025-10-11 03:41:00,300000565,25723.06,CNY,BANK_TRANSFER,622200000000000565,APPLIED,2025-08-01 03:41:00,2025-08-01 03:41:00
1600002703,RCT20250912002703,2025-09-12 03:41:00,300000565,52050.43,CNY,BANK_TRANSFER,622200000000000565,APPLIED,2025-08-01 03:41:00,2025-08-01 03:41:00
1600002704,RCT20250914002704,2025-09-14 03:41:00,300000565,15965.62,CNY,BANK_TRANSFER,622200000000000565,APPLIED,2025-08-01 03:41:00,2025-08-01 03:41:00
1600002705,RCT20250622002705,2025-06-22 20:06:00,300000383,5659.43,CNY,BANK_TRANSFER,622200000000000383,APPLIED,2025-05-04 20:06:00,2025-05-04 20:06:00
1600002706,RCT20250420002706,2025-04-20 06:24:00,300000558,91176.14,CNY,BANK_TRANSFER,622200000000000558,APPLIED,2024-12-30 06:24:00,2024-12-30 06:24:00
1600002707,RCT20250218002707,2025-02-18 06:24:00,300000558,37989.39,CNY,BANK_TRANSFER,622200000000000558,APPLIED,2024-12-30 06:24:00,2024-12-30 06:24:00
1600002708,RCT20250109002708,2025-01-09 07:51:00,300000158,16631.71,CNY,BANK_TRANSFER,622200000000000158,APPLIED,2024-10-13 07:51:00,2024-10-13 07:51:00
1600002709,RCT20250102002709,2025-01-02 21:18:00,300000233,3901.96,CNY,BANK_TRANSFER,622200000000000233,APPLIED,2024-12-18 21:18:00,2024-12-18 21:18:00
1600002710,RCT20250417002710,2025-04-17 21:18:00,300000233,101885.81,CNY,BANK_TRANSFER,622200000000000233,APPLIED,2024-12-18 21:18:00,2024-12-18 21:18:00
1600002711,RCT20250203002711,2025-02-03 21:18:00,300000233,38711.19,CNY,BANK_TRANSFER,622200000000000233,APPLIED,2024-12-18 21:18:00,2024-12-18 21:18:00
1600002712,RCT20250328002712,2025-03-28 21:18:00,300000233,5145.21,CNY,BANK_TRANSFER,622200000000000233,APPLIED,2024-12-18 21:18:00,2024-12-18 21:18:00
1600002713,RCT20250708002713,2025-07-08 13:19:00,300000980,21622.93,CNY,BANK_TRANSFER,622200000000000980,APPLIED,2025-05-08 13:19:00,2025-05-08 13:19:00
1600002714,RCT20250802002714,2025-08-02 13:19:00,300000980,8002.54,CNY,BANK_TRANSFER,622200000000000980,APPLIED,2025-05-08 13:19:00,2025-05-08 13:19:00
1600002715,RCT20250430002715,2025-04-30 05:17:00,300000064,8828.54,CNY,BANK_TRANSFER,622200000000000064,APPLIED,2025-03-02 05:17:00,2025-03-02 05:17:00
1600002716,RCT20250520002716,2025-05-20 05:17:00,300000064,25211.03,CNY,BANK_TRANSFER,622200000000000064,APPLIED,2025-03-02 05:17:00,2025-03-02 05:17:00
1600002717,RCT20240718002717,2024-07-18 10:20:00,300000542,82147.66,CNY,BANK_TRANSFER,622200000000000542,APPLIED,2024-04-12 10:20:00,2024-04-12 10:20:00
1600002718,RCT20240602002718,2024-06-02 10:20:00,300000542,13366.13,CNY,BANK_TRANSFER,622200000000000542,APPLIED,2024-04-12 10:20:00,2024-04-12 10:20:00
1600002719,RCT20240801002719,2024-08-01 10:20:00,300000542,25767.96,CNY,BANK_TRANSFER,622200000000000542,APPLIED,2024-04-12 10:20:00,2024-04-12 10:20:00
1600002720,RCT20240704002720,2024-07-04 10:20:00,300000542,4222.98,CNY,BANK_TRANSFER,622200000000000542,APPLIED,2024-04-12 10:20:00,2024-04-12 10:20:00
1600002721,RCT20250901002721,2025-09-01 14:11:00,300000775,63949.05,CNY,BANK_TRANSFER,622200000000000775,APPLIED,2025-06-29 14:11:00,2025-06-29 14:11:00
1600002722,RCT20250222002722,2025-02-22 07:43:00,300000270,6175.56,CNY,BANK_TRANSFER,622200000000000270,APPLIED,2025-01-25 07:43:00,2025-01-25 07:43:00
1600002723,RCT20250223002723,2025-02-23 03:04:00,300000131,35999.68,CNY,BANK_TRANSFER,622200000000000131,APPLIED,2024-11-19 03:04:00,2024-11-19 03:04:00
1600002724,RCT20250221002724,2025-02-21 03:04:00,300000131,11456.39,CNY,BANK_TRANSFER,622200000000000131,APPLIED,2024-11-19 03:04:00,2024-11-19 03:04:00
1600002725,RCT20250211002725,2025-02-11 03:04:00,300000131,71212.09,CNY,BANK_TRANSFER,622200000000000131,APPLIED,2024-11-19 03:04:00,2024-11-19 03:04:00
1600002726,RCT20250309002726,2025-03-09 03:04:00,300000131,71778.49,CNY,BANK_TRANSFER,622200000000000131,APPLIED,2024-11-19 03:04:00,2024-11-19 03:04:00
1600002727,RCT20260505002727,2026-05-05 20:44:00,300000829,3149.21,CNY,BANK_TRANSFER,622200000000000829,APPLIED,2026-02-21 20:44:00,2026-02-21 20:44:00
1600002728,RCT20260529002728,2026-05-29 20:44:00,300000829,24863.28,CNY,BANK_TRANSFER,622200000000000829,APPLIED,2026-02-21 20:44:00,2026-02-21 20:44:00
1600002729,RCT20260701002729,2026-07-01 20:44:00,300000829,6814.82,CNY,BANK_TRANSFER,622200000000000829,APPLIED,2026-02-21 20:44:00,2026-02-21 20:44:00
1600002730,RCT20260621002730,2026-06-21 20:44:00,300000829,33809.68,CNY,BANK_TRANSFER,622200000000000829,APPLIED,2026-02-21 20:44:00,2026-02-21 20:44:00
1600002731,RCT20241118002731,2024-11-18 13:53:00,300000090,75044.54,CNY,BANK_TRANSFER,622200000000000090,APPLIED,2024-10-10 13:53:00,2024-10-10 13:53:00
1600002732,RCT20241220002732,2024-12-20 16:15:00,300000711,41177.44,CNY,BANK_TRANSFER,622200000000000711,APPLIED,2024-08-27 16:15:00,2024-08-27 16:15:00
1600002733,RCT20241024002733,2024-10-24 16:15:00,300000711,5843.47,CNY,BANK_TRANSFER,622200000000000711,APPLIED,2024-08-27 16:15:00,2024-08-27 16:15:00
1600002734,RCT20241124002734,2024-11-24 16:15:00,300000711,121999.04,CNY,BANK_TRANSFER,622200000000000711,APPLIED,2024-08-27 16:15:00,2024-08-27 16:15:00
1600002735,RCT20240924002735,2024-09-24 16:15:00,300000711,50137.86,CNY,BANK_TRANSFER,622200000000000711,APPLIED,2024-08-27 16:15:00,2024-08-27 16:15:00
1600002736,RCT20260402002736,2026-04-02 13:37:00,300000139,87020.79,CNY,BANK_TRANSFER,622200000000000139,APPLIED,2025-12-13 13:37:00,2025-12-13 13:37:00
1600002737,RCT20240826002737,2024-08-26 16:57:00,300000243,62274.94,CNY,BANK_TRANSFER,622200000000000243,APPLIED,2024-04-25 16:57:00,2024-04-25 16:57:00
1600002738,RCT20251122002738,2025-11-22 10:39:00,300000679,113125.68,CNY,BANK_TRANSFER,622200000000000679,APPLIED,2025-10-07 10:39:00,2025-10-07 10:39:00
1600002739,RCT20251217002739,2025-12-17 10:39:00,300000679,402.74,CNY,BANK_TRANSFER,622200000000000679,APPLIED,2025-10-07 10:39:00,2025-10-07 10:39:00
1600002740,RCT20260117002740,2026-01-17 10:39:00,300000679,16835.24,CNY,BANK_TRANSFER,622200000000000679,APPLIED,2025-10-07 10:39:00,2025-10-07 10:39:00
1600002741,RCT20251127002741,2025-11-27 10:39:00,300000679,35207.39,CNY,BANK_TRANSFER,622200000000000679,APPLIED,2025-10-07 10:39:00,2025-10-07 10:39:00
1600002742,RCT20241208002742,2024-12-08 18:46:00,300000867,37776.43,CNY,BANK_TRANSFER,622200000000000867,APPLIED,2024-10-23 18:46:00,2024-10-23 18:46:00
1600002743,RCT20241205002743,2024-12-05 18:46:00,300000867,93908.5,CNY,BANK_TRANSFER,622200000000000867,APPLIED,2024-10-23 18:46:00,2024-10-23 18:46:00
1600002744,RCT20250121002744,2025-01-21 18:46:00,300000867,53510.57,CNY,BANK_TRANSFER,622200000000000867,APPLIED,2024-10-23 18:46:00,2024-10-23 18:46:00
1600002745,RCT20250203002745,2025-02-03 18:46:00,300000867,12610.47,CNY,BANK_TRANSFER,622200000000000867,APPLIED,2024-10-23 18:46:00,2024-10-23 18:46:00
1600002746,RCT20250319002746,2025-03-19 02:32:00,300000878,112248.44,CNY,BANK_TRANSFER,622200000000000878,APPLIED,2024-11-10 02:32:00,2024-11-10 02:32:00
1600002747,RCT20241208002747,2024-12-08 02:32:00,300000878,9487.2,CNY,BANK_TRANSFER,622200000000000878,APPLIED,2024-11-10 02:32:00,2024-11-10 02:32:00
1600002748,RCT20250216002748,2025-02-16 02:32:00,300000878,91869.52,CNY,BANK_TRANSFER,622200000000000878,APPLIED,2024-11-10 02:32:00,2024-11-10 02:32:00
1600002749,RCT20250224002749,2025-02-24 05:20:00,300000225,1149.38,CNY,BANK_TRANSFER,622200000000000225,APPLIED,2024-10-29 05:20:00,2024-10-29 05:20:00
1600002750,RCT20250423002750,2025-04-23 16:56:00,300000634,97751.41,CNY,BANK_TRANSFER,622200000000000634,APPLIED,2025-02-13 16:56:00,2025-02-13 16:56:00
1600002751,RCT20250617002751,2025-06-17 07:34:00,300000676,28908.43,CNY,BANK_TRANSFER,622200000000000676,APPLIED,2025-03-29 07:34:00,2025-03-29 07:34:00
1600002752,RCT20250523002752,2025-05-23 07:34:00,300000676,12374.72,CNY,BANK_TRANSFER,622200000000000676,APPLIED,2025-03-29 07:34:00,2025-03-29 07:34:00
1600002753,RCT20241112002753,2024-11-12 23:27:00,300000217,826.62,CNY,BANK_TRANSFER,622200000000000217,APPLIED,2024-10-02 23:27:00,2024-10-02 23:27:00
1600002754,RCT20260301002754,2026-03-01 13:31:00,300000225,2792.34,CNY,BANK_TRANSFER,622200000000000225,APPLIED,2026-02-13 13:31:00,2026-02-13 13:31:00
