cust_account_id,party_id,account_number,account_name,payment_term_code,region_code,account_status
300000633,100000633,CUST300000633,深圳安拓医疗贸易有限公司,NET60,杭州,ACTIVE
300000634,100000634,CUST300000634,深圳融信材料有限公司,NET30,北京,ACTIVE
300000635,100000635,CUST300000635,深圳嘉禾材料供应链有限公司,NET60,北京,ACTIVE
300000636,100000636,CUST300000636,北京安拓贸易供应链有限公司,NET30,上海,ACTIVE
300000637,100000637,CUST300000637,杭州明川科技科技有限公司,NET60,杭州,ACTIVE
300000638,100000638,CUST300000638,李峰,NET60,苏州,ACTIVE
300000639,100000639,CUST300000639,深圳远辰制造贸易有限公司,NET30,深圳,ACTIVE
300000640,100000640,CUST300000640,上海嘉禾制造供应链有限公司,NET30,上海,ACTIVE
300000641,100000641,CUST300000641,北京恒越医疗贸易有限公司,NET30,苏州,ACTIVE
300000642,100000642,CUST300000642,苏州启元供应链制造有限公司,NET60,苏州,ACTIVE
300000643,100000643,CUST300000643,苏州融信贸易科技有限公司,PREPAID,上海,ACTIVE
300000644,100000644,CUST300000644,杭州启元电子制造有限公司,NET30,北京,ACTIVE
300000645,100000645,CUST300000645,杭州远辰电子制造有限公司,NET30,深圳,ACTIVE
300000646,100000646,CUST300000646,杭州嘉禾供应链贸易有限公司,NET90,苏州,ACTIVE
300000647,100000647,CUST300000647,苏州安拓电子有限公司,NET30,北京,ACTIVE
300000648,100000648,CUST300000648,深圳智联材料供应链有限公司,NET90,北京,ACTIVE
300000649,100000649,CUST300000649,苏州远辰电子贸易有限公司,NET30,北京,ACTIVE
300000650,100000650,CUST300000650,深圳智联贸易制造有限公司,PREPAID,北京,ACTIVE
300000651,100000651,CUST300000651,杭州云启物流制造有限公司,NET30,杭州,ACTIVE
300000652,100000652,CUST300000652,深圳华盛科技贸易有限公司,NET90,杭州,ACTIVE
300000653,100000653,CUST300000653,杭州嘉禾科技制造有限公司,NET90,苏州,ACTIVE
300000654,100000654,CUST300000654,深圳嘉禾制造贸易有限公司,PREPAID,深圳,ACTIVE
300000655,100000655,CUST300000655,上海智联制造贸易有限公司,NET30,杭州,ACTIVE
300000656,100000656,CUST300000656,上海远辰医疗供应链有限公司,NET30,深圳,ACTIVE
300000657,100000657,CUST300000657,北京明川医疗制造有限公司,NET30,上海,ACTIVE
300000658,100000658,CUST300000658,苏州云启材料供应链有限公司,NET90,上海,ACTIVE
300000659,100000659,CUST300000659,杭州智联贸易供应链有限公司,NET30,苏州,ACTIVE
300000660,100000660,CUST300000660,上海启元供应链有限公司,NET30,杭州,ACTIVE
300000661,100000661,CUST300000661,上海恒越贸易贸易有限公司,NET30,上海,ACTIVE
300000662,100000662,CUST300000662,杭州融信供应链科技有限公司,NET60,杭州,ACTIVE
300000663,100000663,CUST300000663,深圳智联物流供应链有限公司,NET30,北京,ACTIVE
300000664,100000664,CUST300000664,深圳明川电子有限公司,NET30,深圳,ACTIVE
300000665,100000665,CUST300000665,苏州明川科技贸易有限公司,NET60,深圳,ACTIVE
300000666,100000666,CUST300000666,杭州融信电子供应链有限公司,PREPAID,苏州,ACTIVE
300000667,100000667,CUST300000667,杭州嘉禾材料科技有限公司,NET90,深圳,ACTIVE
300000668,100000668,CUST300000668,苏州嘉禾材料有限公司,NET60,北京,ACTIVE
300000669,100000669,CUST300000669,上海远辰科技科技有限公司,PREPAID,北京,ACTIVE
300000670,100000670,CUST300000670,深圳明川材料贸易有限公司,NET90,杭州,ACTIVE
300000671,100000671,CUST300000671,徐伟娜,NET90,北京,ACTIVE
300000672,100000672,CUST300000672,北京嘉禾物流有限公司,NET30,深圳,ACTIVE
300000673,100000673,CUST300000673,北京融信贸易科技有限公司,NET30,杭州,ACTIVE
300000674,100000674,CUST300000674,苏州启元电子有限公司,NET30,深圳,ACTIVE
300000675,100000675,CUST300000675,深圳恒越制造供应链有限公司,NET60,上海,ACTIVE
300000676,100000676,CUST300000676,上海智联供应链科技有限公司,NET30,北京,ACTIVE
300000677,100000677,CUST300000677,苏州恒越物流有限公司,NET30,北京,ACTIVE
300000678,100000678,CUST300000678,北京启元科技有限公司,PREPAID,苏州,ACTIVE
300000679,100000679,CUST300000679,深圳远辰电子制造有限公司,NET30,苏州,ACTIVE
300000680,100000680,CUST300000680,上海启元医疗有限公司,PREPAID,深圳,ACTIVE
300000681,100000681,CUST300000681,苏州远辰供应链有限公司,NET60,杭州,ACTIVE
300000682,100000682,CUST300000682,杭州安拓供应链有限公司,NET30,上海,ACTIVE
300000683,100000683,CUST300000683,杭州启元制造贸易有限公司,NET30,上海,ACTIVE
300000684,100000684,CUST300000684,深圳智联电子制造有限公司,NET60,杭州,ACTIVE
300000685,100000685,CUST300000685,苏州智联科技制造有限公司,NET30,北京,ACTIVE
300000686,100000686,CUST300000686,北京恒越医疗科技有限公司,NET60,苏州,ACTIVE
300000687,100000687,CUST300000687,苏州融信医疗有限公司,NET90,上海,ACTIVE
300000688,100000688,CUST300000688,上海云启制造有限公司,NET60,上海,ACTIVE
300000689,100000689,CUST300000689,深圳智联材料贸易有限公司,NET30,杭州,ACTIVE
300000690,100000690,CUST300000690,杭州安拓物流贸易有限公司,NET30,深圳,ACTIVE
300000691,100000691,CUST300000691,杭州华盛电子有限公司,NET90,上海,ACTIVE
300000692,100000692,CUST300000692,北京恒越贸易供应链有限公司,NET60,杭州,ACTIVE
300000693,100000693,CUST300000693,杭州华盛制造有限公司,NET30,杭州,ACTIVE
300000694,100000694,CUST300000694,北京明川物流科技有限公司,NET30,杭州,ACTIVE
300000695,100000695,CUST300000695,苏州智联材料有限公司,PREPAID,深圳,ACTIVE
300000696,100000696,CUST300000696,深圳融信电子科技有限公司,NET30,深圳,ACTIVE
300000697,100000697,CUST300000697,深圳智联电子制造有限公司,NET30,苏州,ACTIVE
300000698,100000698,CUST300000698,上海恒越科技贸易有限公司,NET30,杭州,ACTIVE
300000699,100000699,CUST300000699,深圳远辰制造制造有限公司,NET60,深圳,ACTIVE
300000700,100000700,CUST300000700,北京智联电子科技有限公司,NET60,苏州,ACTIVE
300000701,100000701,CUST300000701,上海恒越科技贸易有限公司,NET30,上海,ACTIVE
300000702,100000702,CUST300000702,北京嘉禾电子供应链有限公司,NET30,杭州,ACTIVE
300000703,100000703,CUST300000703,深圳启元医疗有限公司,PREPAID,深圳,ACTIVE
300000704,100000704,CUST300000704,苏州嘉禾科技有限公司,NET60,苏州,ACTIVE
300000705,100000705,CUST300000705,杭州安拓科技制造有限公司,PREPAID,深圳,ACTIVE
300000706,100000706,CUST300000706,北京明川科技贸易有限公司,NET30,杭州,ACTIVE
300000707,100000707,CUST300000707,苏州智联电子供应链有限公司,NET90,北京,ACTIVE
300000708,100000708,CUST300000708,北京启元医疗贸易有限公司,NET60,北京,ACTIVE
300000709,100000709,CUST300000709,上海安拓贸易有限公司,NET30,北京,ACTIVE
300000710,100000710,CUST300000710,上海智联科技制造有限公司,NET60,苏州,ACTIVE
300000711,100000711,CUST300000711,北京华盛电子有限公司,NET30,北京,ACTIVE
300000712,100000712,CUST300000712,上海远辰供应链贸易有限公司,NET30,苏州,ACTIVE
300000713,100000713,CUST300000713,赵军,NET90,深圳,ACTIVE
300000714,100000714,CUST300000714,杭州智联物流贸易有限公司,PREPAID,北京,ACTIVE
300000715,100000715,CUST300000715,苏州华盛电子制造有限公司,NET90,上海,ACTIVE
300000716,100000716,CUST300000716,北京明川材料供应链有限公司,NET60,深圳,ACTIVE
300000717,100000717,CUST300000717,苏州云启贸易供应链有限公司,NET30,深圳,ACTIVE
300000718,100000718,CUST300000718,杭州云启材料供应链有限公司,NET60,杭州,ACTIVE
300000719,100000719,CUST300000719,杭州安拓供应链有限公司,NET30,上海,ACTIVE
300000720,100000720,CUST300000720,苏州明川医疗贸易有限公司,NET30,苏州,ACTIVE
300000721,100000721,CUST300000721,北京远辰科技供应链有限公司,PREPAID,北京,ACTIVE
300000722,100000722,CUST300000722,上海融信医疗有限公司,NET30,杭州,ACTIVE
300000723,100000723,CUST300000723,深圳华盛制造有限公司,NET30,杭州,ACTIVE
300000724,100000724,CUST300000724,杭州华盛贸易有限公司,NET60,北京,ACTIVE
300000725,100000725,CUST300000725,杭州远辰电子有限公司,NET90,深圳,ACTIVE
300000726,100000726,CUST300000726,深圳融信制造贸易有限公司,NET60,苏州,ACTIVE
300000727,100000727,CUST300000727,上海远辰科技制造有限公司,NET60,北京,ACTIVE
300000728,100000728,CUST300000728,苏州智联制造有限公司,NET30,杭州,ACTIVE
300000729,100000729,CUST300000729,深圳恒越科技贸易有限公司,NET30,杭州,ACTIVE
300000730,100000730,CUST300000730,北京融信材料有限公司,NET60,北京,ACTIVE
300000731,100000731,CUST300000731,深圳安拓材料贸易有限公司,NET30,北京,ACTIVE
300000732,100000732,CUST300000732,杨洋婷,NET30,苏州,ACTIVE
300000733,100000733,CUST300000733,北京安拓物流科技有限公司,NET90,上海,ACTIVE
300000734,100000734,CUST300000734,苏州远辰贸易供应链有限公司,NET30,苏州,ACTIVE
300000735,100000735,CUST300000735,北京融信贸易有限公司,PREPAID,北京,ACTIVE
300000736,100000736,CUST300000736,苏州云启电子制造有限公司,NET60,苏州,ACTIVE
300000737,100000737,CUST300000737,北京安拓贸易有限公司,NET90,上海,ACTIVE
300000738,100000738,CUST300000738,上海云启制造供应链有限公司,PREPAID,苏州,ACTIVE
300000739,100000739,CUST300000739,北京融信材料制造有限公司,NET60,杭州,ACTIVE
300000740,100000740,CUST300000740,杭州启元电子有限公司,NET60,北京,ACTIVE
300000741,100000741,CUST300000741,苏州明川供应链有限公司,NET30,北京,ACTIVE
300000742,100000742,CUST300000742,杭州智联材料供应链有限公司,NET30,苏州,ACTIVE
300000743,100000743,CUST300000743,杭州明川制造科技有限公司,NET30,深圳,ACTIVE
300000744,100000744,CUST300000744,深圳安拓制造科技有限公司,NET30,北京,ACTIVE
300000745,100000745,CUST300000745,上海嘉禾电子供应链有限公司,NET30,杭州,ACTIVE
300000746,100000746,CUST300000746,杭州远辰供应链供应链有限公司,NET30,深圳,ACTIVE
300000747,100000747,CUST300000747,上海启元医疗供应链有限公司,PREPAID,北京,ACTIVE
300000748,100000748,CUST300000748,杭州华盛制造供应链有限公司,NET30,深圳,ACTIVE
300000749,100000749,CUST300000749,深圳远辰贸易供应链有限公司,NET30,深圳,ACTIVE
300000750,100000750,CUST300000750,深圳嘉禾科技制造有限公司,NET90,杭州,ACTIVE
300000751,100000751,CUST300000751,上海远辰贸易有限公司,NET30,杭州,ACTIVE
300000752,100000752,CUST300000752,杭州明川供应链科技有限公司,NET30,北京,ACTIVE
300000753,100000753,CUST300000753,苏州融信材料科技有限公司,NET60,上海,ACTIVE
300000754,100000754,CUST300000754,苏州云启物流贸易有限公司,PREPAID,苏州,ACTIVE
300000755,100000755,CUST300000755,杭州华盛贸易科技有限公司,PREPAID,上海,ACTIVE
300000756,100000756,CUST300000756,苏州明川制造有限公司,NET30,北京,ACTIVE
300000757,100000757,CUST300000757,杭州远辰医疗贸易有限公司,NET30,深圳,ACTIVE
300000758,100000758,CUST300000758,北京恒越物流制造有限公司,NET90,苏州,ACTIVE
300000759,100000759,CUST300000759,上海明川科技科技有限公司,NET30,北京,ACTIVE
300000760,100000760,CUST300000760,上海云启电子制造有限公司,NET30,北京,ACTIVE
300000761,100000761,CUST300000761,杭州明川供应链有限公司,NET30,北京,ACTIVE
300000762,100000762,CUST300000762,杭州安拓医疗供应链有限公司,NET30,北京,ACTIVE
300000763,100000763,CUST300000763,张静琳,NET60,北京,ACTIVE
300000764,100000764,CUST300000764,上海云启医疗贸易有限公司,NET90,北京,ACTIVE
300000765,100000765,CUST300000765,北京启元科技供应链有限公司,PREPAID,苏州,ACTIVE
300000766,100000766,CUST300000766,胡磊,NET30,上海,ACTIVE
300000767,100000767,CUST300000767,杭州明川电子供应链有限公司,NET90,上海,ACTIVE
300000768,100000768,CUST300000768,深圳融信制造有限公司,NET60,苏州,ACTIVE
300000769,100000769,CUST300000769,上海启元制造贸易有限公司,NET30,上海,ACTIVE
300000770,100000770,CUST300000770,苏州智联科技供应链有限公司,NET30,杭州,ACTIVE
300000771,100000771,CUST300000771,苏州华盛物流供应链有限公司,NET30,苏州,ACTIVE
300000772,100000772,CUST300000772,北京启元制造有限公司,NET30,上海,ACTIVE
300000773,100000773,CUST300000773,张娜涛,NET30,深圳,ACTIVE
300000774,100000774,CUST300000774,苏州融信电子供应链有限公司,NET30,深圳,ACTIVE
300000775,100000775,CUST300000775,深圳安拓材料有限公司,NET30,杭州,ACTIVE
300000776,100000776,CUST300000776,苏州华盛制造供应链有限公司,NET30,苏州,ACTIVE
300000777,100000777,CUST300000777,深圳明川电子贸易有限公司,NET30,上海,ACTIVE
300000778,100000778,CUST300000778,杭州智联贸易科技有限公司,NET60,杭州,ACTIVE
300000779,100000779,CUST300000779,苏州智联物流制造有限公司,NET30,上海,ACTIVE
300000780,100000780,CUST300000780,上海安拓医疗制造有限公司,PREPAID,杭州,ACTIVE
300000781,100000781,CUST300000781,苏州嘉禾科技有限公司,PREPAID,北京,ACTIVE
300000782,100000782,CUST300000782,张杰静,NET60,上海,ACTIVE
300000783,100000783,CUST300000783,深圳启元材料科技有限公司,NET30,北京,ACTIVE
300000784,100000784,CUST300000784,上海云启材料贸易有限公司,PREPAID,杭州,ACTIVE
300000785,100000785,CUST300000785,苏州远辰供应链有限公司,NET30,杭州,ACTIVE
300000786,100000786,CUST300000786,深圳嘉禾物流科技有限公司,NET30,北京,ACTIVE
300000787,100000787,CUST300000787,上海远辰医疗贸易有限公司,NET60,苏州,ACTIVE
300000788,100000788,CUST300000788,杭州启元医疗制造有限公司,NET30,苏州,ACTIVE
300000789,100000789,CUST300000789,上海明川制造贸易有限公司,PREPAID,上海,ACTIVE
300000790,100000790,CUST300000790,北京远辰医疗供应链有限公司,NET30,深圳,ACTIVE
300000791,100000791,CUST300000791,北京远辰供应链科技有限公司,NET30,上海,ACTIVE
300000792,100000792,CUST300000792,王峰,NET30,上海,ACTIVE
300000793,100000793,CUST300000793,深圳华盛科技供应链有限公司,NET30,上海,ACTIVE
300000794,100000794,CUST300000794,上海智联材料有限公司,PREPAID,深圳,ACTIVE
300000795,100000795,CUST300000795,深圳智联医疗贸易有限公司,NET60,上海,ACTIVE
300000796,100000796,CUST300000796,深圳融信供应链贸易有限公司,NET30,上海,ACTIVE
300000797,100000797,CUST300000797,赵敏娜,PREPAID,苏州,ACTIVE
300000798,100000798,CUST300000798,深圳远辰材料制造有限公司,PREPAID,杭州,ACTIVE
300000799,100000799,CUST300000799,北京云启医疗制造有限公司,NET90,杭州,ACTIVE
300000800,100000800,CUST300000800,上海云启科技有限公司,NET60,杭州,ACTIVE
300000801,100000801,CUST300000801,上海远辰制造制造有限公司,NET30,杭州,ACTIVE
300000802,100000802,CUST300000802,北京明川电子制造有限公司,NET30,深圳,ACTIVE
300000803,100000803,CUST300000803,深圳融信医疗贸易有限公司,NET30,苏州,ACTIVE
300000804,100000804,CUST300000804,上海远辰材料科技有限公司,NET30,上海,ACTIVE
300000805,100000805,CUST300000805,苏州安拓医疗贸易有限公司,NET30,杭州,ACTIVE
300000806,100000806,CUST300000806,苏州远辰贸易科技有限公司,NET60,苏州,ACTIVE
300000807,100000807,CUST300000807,上海远辰科技贸易有限公司,NET30,苏州,ACTIVE
300000808,100000808,CUST300000808,苏州安拓物流有限公司,NET60,杭州,ACTIVE
300000809,100000809,CUST300000809,深圳云启制造供应链有限公司,NET60,深圳,ACTIVE
300000810,100000810,CUST300000810,杭州远辰材料贸易有限公司,PREPAID,苏州,ACTIVE
300000811,100000811,CUST300000811,苏州恒越制造有限公司,NET30,北京,ACTIVE
300000812,100000812,CUST300000812,朱颖,NET30,深圳,ACTIVE
300000813,100000813,CUST300000813,上海启元医疗贸易有限公司,NET30,苏州,ACTIVE
300000814,100000814,CUST300000814,北京远辰医疗有限公司,NET30,苏州,ACTIVE
300000815,100000815,CUST300000815,深圳恒越供应链有限公司,NET30,上海,ACTIVE
300000816,100000816,CUST300000816,上海融信材料制造有限公司,PREPAID,杭州,ACTIVE
300000817,100000817,CUST300000817,苏州融信制造有限公司,NET30,北京,ACTIVE
300000818,100000818,CUST300000818,上海明川材料有限公司,NET60,上海,ACTIVE
300000819,100000819,CUST300000819,深圳智联科技有限公司,NET60,苏州,ACTIVE
300000820,100000820,CUST300000820,苏州云启电子贸易有限公司,NET30,北京,ACTIVE
300000821,100000821,CUST300000821,上海明川电子供应链有限公司,NET30,苏州,ACTIVE
300000822,100000822,CUST300000822,杭州明川供应链制造有限公司,NET30,深圳,ACTIVE
300000823,100000823,CUST300000823,上海嘉禾制造有限公司,PREPAID,杭州,ACTIVE
300000824,100000824,CUST300000824,上海启元电子贸易有限公司,NET30,杭州,ACTIVE
300000825,100000825,CUST300000825,北京远辰电子贸易有限公司,NET60,北京,ACTIVE
300000826,100000826,CUST300000826,上海智联贸易有限公司,NET30,上海,ACTIVE
300000827,100000827,CUST300000827,上海恒越医疗科技有限公司,NET60,上海,ACTIVE
300000828,100000828,CUST300000828,杭州融信贸易科技有限公司,NET30,苏州,ACTIVE
300000829,100000829,CUST300000829,上海安拓物流有限公司,NET90,苏州,ACTIVE
300000830,100000830,CUST300000830,苏州嘉禾物流制造有限公司,NET30,苏州,ACTIVE
300000831,100000831,CUST300000831,上海启元电子制造有限公司,NET30,北京,ACTIVE
300000832,100000832,CUST300000832,苏州远辰物流有限公司,NET90,苏州,ACTIVE
300000833,100000833,CUST300000833,深圳云启电子供应链有限公司,NET30,苏州,ACTIVE
300000834,100000834,CUST300000834,苏州启元材料有限公司,PREPAID,杭州,ACTIVE
300000835,100000835,CUST300000835,北京嘉禾供应链供应链有限公司,NET30,苏州,ACTIVE
300000836,100000836,CUST300000836,杭州远辰电子制造有限公司,NET90,北京,ACTIVE
300000837,100000837,CUST300000837,苏州恒越制造贸易有限公司,NET30,杭州,ACTIVE
300000838,100000838,CUST300000838,北京嘉禾供应链贸易有限公司,NET30,杭州,ACTIVE
300000839,100000839,CUST300000839,上海安拓科技贸易有限公司,NET30,上海,ACTIVE
300000840,100000840,CUST300000840,上海融信制造有限公司,NET30,北京,ACTIVE
300000841,100000841,CUST300000841,杭州融信科技有限公司,NET60,苏州,ACTIVE
300000842,100000842,CUST300000842,深圳智联供应链供应链有限公司,NET90,杭州,ACTIVE
300000843,100000843,CUST300000843,苏州远辰科技有限公司,NET30,北京,ACTIVE
300000844,100000844,CUST300000844,深圳恒越电子供应链有限公司,NET60,苏州,ACTIVE
300000845,100000845,CUST300000845,深圳安拓科技科技有限公司,NET60,杭州,ACTIVE
300000846,100000846,CUST300000846,上海智联材料贸易有限公司,NET30,北京,ACTIVE
300000847,100000847,CUST300000847,上海融信材料贸易有限公司,NET30,杭州,ACTIVE
300000848,100000848,CUST300000848,杭州嘉禾电子科技有限公司,NET60,深圳,ACTIVE
300000849,100000849,CUST300000849,苏州启元物流供应链有限公司,NET60,上海,ACTIVE
300000850,100000850,CUST300000850,北京嘉禾科技贸易有限公司,NET60,苏州,ACTIVE
300000851,100000851,CUST300000851,苏州明川制造贸易有限公司,NET60,北京,ACTIVE
300000852,100000852,CUST300000852,苏州嘉禾医疗制造有限公司,NET30,苏州,ACTIVE
300000853,100000853,CUST300000853,上海远辰制造科技有限公司,NET30,苏州,ACTIVE
300000854,100000854,CUST300000854,北京云启材料制造有限公司,NET30,上海,ACTIVE
300000855,100000855,CUST300000855,上海嘉禾科技有限公司,NET60,苏州,ACTIVE
300000856,100000856,CUST300000856,上海智联电子贸易有限公司,NET30,深圳,ACTIVE
300000857,100000857,CUST300000857,北京远辰制造有限公司,NET30,杭州,ACTIVE
300000858,100000858,CUST300000858,徐敏,NET30,上海,ACTIVE
300000859,100000859,CUST300000859,杭州远辰医疗供应链有限公司,NET30,杭州,ACTIVE
300000860,100000860,CUST300000860,杭州嘉禾医疗供应链有限公司,PREPAID,深圳,ACTIVE
300000861,100000861,CUST300000861,苏州嘉禾科技有限公司,NET30,杭州,ACTIVE
300000862,100000862,CUST300000862,杭州远辰制造制造有限公司,NET90,苏州,ACTIVE
300000863,100000863,CUST300000863,杭州启元科技供应链有限公司,NET30,上海,ACTIVE
300000864,100000864,CUST300000864,苏州启元制造科技有限公司,NET30,杭州,ACTIVE
300000865,100000865,CUST300000865,深圳安拓医疗有限公司,NET60,杭州,ACTIVE
300000866,100000866,CUST300000866,杭州嘉禾材料科技有限公司,NET90,苏州,ACTIVE
300000867,100000867,CUST300000867,苏州启元材料有限公司,NET90,上海,ACTIVE
300000868,100000868,CUST300000868,杭州智联物流科技有限公司,NET90,上海,ACTIVE
300000869,100000869,CUST300000869,杭州华盛制造有限公司,NET30,上海,ACTIVE
300000870,100000870,CUST300000870,杭州智联制造贸易有限公司,NET30,杭州,ACTIVE
300000871,100000871,CUST300000871,杭州远辰电子有限公司,NET60,杭州,ACTIVE
300000872,100000872,CUST300000872,上海明川贸易制造有限公司,NET60,深圳,ACTIVE
300000873,100000873,CUST300000873,北京智联医疗供应链有限公司,NET90,深圳,ACTIVE
300000874,100000874,CUST300000874,苏州融信供应链有限公司,NET60,北京,ACTIVE
300000875,100000875,CUST300000875,深圳远辰科技有限公司,NET30,杭州,ACTIVE
300000876,100000876,CUST300000876,上海远辰物流贸易有限公司,PREPAID,上海,ACTIVE
300000877,100000877,CUST300000877,杭州嘉禾材料供应链有限公司,NET30,深圳,ACTIVE
300000878,100000878,CUST300000878,上海远辰供应链科技有限公司,NET60,杭州,ACTIVE
300000879,100000879,CUST300000879,苏州华盛制造有限公司,NET60,上海,ACTIVE
300000880,100000880,CUST300000880,上海嘉禾医疗制造有限公司,NET60,杭州,ACTIVE
300000881,100000881,CUST300000881,上海融信制造制造有限公司,NET30,上海,ACTIVE
300000882,100000882,CUST300000882,北京华盛物流供应链有限公司,NET30,深圳,ACTIVE
300000883,100000883,CUST300000883,北京融信贸易科技有限公司,NET30,上海,ACTIVE
300000884,100000884,CUST300000884,深圳云启制造供应链有限公司,NET60,北京,ACTIVE
300000885,100000885,CUST300000885,深圳恒越材料制造有限公司,PREPAID,上海,ACTIVE
300000886,100000886,CUST300000886,李军,NET90,北京,ACTIVE
300000887,100000887,CUST300000887,上海安拓制造供应链有限公司,NET30,深圳,ACTIVE
300000888,100000888,CUST300000888,苏州恒越物流贸易有限公司,PREPAID,北京,ACTIVE
300000889,100000889,CUST300000889,杭州明川科技制造有限公司,NET30,苏州,ACTIVE
300000890,100000890,CUST300000890,苏州云启材料有限公司,NET30,苏州,ACTIVE
300000891,100000891,CUST300000891,杭州安拓材料科技有限公司,NET30,苏州,ACTIVE
300000892,100000892,CUST300000892,上海恒越材料制造有限公司,NET30,北京,ACTIVE
300000893,100000893,CUST300000893,上海启元电子供应链有限公司,NET60,上海,ACTIVE
300000894,100000894,CUST300000894,杭州融信制造供应链有限公司,NET30,上海,ACTIVE
300000895,100000895,CUST300000895,杭州恒越供应链供应链有限公司,NET30,上海,ACTIVE
300000896,100000896,CUST300000896,北京华盛电子制造有限公司,NET30,北京,ACTIVE
300000897,100000897,CUST300000897,苏州远辰电子有限公司,NET60,北京,ACTIVE
300000898,100000898,CUST300000898,上海恒越制造贸易有限公司,NET30,上海,ACTIVE
300000899,100000899,CUST300000899,上海启元医疗制造有限公司,NET30,苏州,ACTIVE
300000900,100000900,CUST300000900,深圳华盛供应链贸易有限公司,NET30,北京,ACTIVE
300000901,100000901,CUST300000901,杭州恒越电子制造有限公司,NET60,上海,ACTIVE
300000902,100000902,CUST300000902,上海安拓医疗科技有限公司,PREPAID,苏州,ACTIVE
300000903,100000903,CUST300000903,杭州智联电子制造有限公司,NET60,上海,ACTIVE
300000904,100000904,CUST300000904,苏州融信贸易供应链有限公司,NET30,苏州,ACTIVE
300000905,100000905,CUST300000905,上海嘉禾材料供应链有限公司,NET30,深圳,ACTIVE
300000906,100000906,CUST300000906,北京恒越供应链制造有限公司,NET30,苏州,ACTIVE
300000907,100000907,CUST300000907,苏州启元医疗供应链有限公司,NET30,上海,ACTIVE
300000908,100000908,CUST300000908,苏州华盛材料制造有限公司,NET30,苏州,ACTIVE
300000909,100000909,CUST300000909,北京启元科技科技有限公司,NET60,杭州,ACTIVE
300000910,100000910,CUST300000910,深圳华盛科技贸易有限公司,NET90,苏州,ACTIVE
300000911,100000911,CUST300000911,苏州安拓材料科技有限公司,NET30,苏州,ACTIVE
300000912,100000912,CUST300000912,杭州远辰医疗贸易有限公司,NET30,深圳,ACTIVE
300000913,100000913,CUST300000913,杭州远辰物流有限公司,NET30,上海,ACTIVE
300000914,100000914,CUST300000914,深圳华盛贸易科技有限公司,NET30,北京,ACTIVE
300000915,100000915,CUST300000915,上海云启科技供应链有限公司,NET30,北京,ACTIVE
300000916,100000916,CUST300000916,杭州明川科技制造有限公司,NET90,苏州,ACTIVE
300000917,100000917,CUST300000917,苏州远辰制造制造有限公司,NET60,北京,ACTIVE
300000918,100000918,CUST300000918,杭州智联贸易制造有限公司,NET30,杭州,ACTIVE
300000919,100000919,CUST300000919,深圳恒越电子科技有限公司,NET90,上海,ACTIVE
300000920,100000920,CUST300000920,苏州启元材料制造有限公司,NET30,杭州,ACTIVE
300000921,100000921,CUST300000921,杭州嘉禾贸易科技有限公司,NET30,苏州,ACTIVE
300000922,100000922,CUST300000922,北京远辰科技制造有限公司,NET60,深圳,ACTIVE
300000923,100000923,CUST300000923,上海明川电子制造有限公司,PREPAID,深圳,ACTIVE
300000924,100000924,CUST300000924,王凯,NET30,上海,ACTIVE
300000925,100000925,CUST300000925,深圳恒越电子贸易有限公司,NET60,苏州,ACTIVE
300000926,100000926,CUST300000926,北京恒越物流贸易有限公司,NET60,苏州,ACTIVE
300000927,100000927,CUST300000927,杭州融信材料贸易有限公司,NET30,苏州,ACTIVE
300000928,100000928,CUST300000928,杭州恒越材料有限公司,PREPAID,深圳,ACTIVE
300000929,100000929,CUST300000929,深圳云启材料贸易有限公司,NET30,深圳,ACTIVE
300000930,100000930,CUST300000930,深圳远辰科技制造有限公司,NET30,苏州,ACTIVE
300000931,100000931,CUST300000931,苏州智联科技有限公司,NET30,苏州,ACTIVE
300000932,100000932,CUST300000932,苏州明川制造供应链有限公司,PREPAID,杭州,ACTIVE
300000933,100000933,CUST300000933,北京融信医疗贸易有限公司,NET90,北京,ACTIVE
300000934,100000934,CUST300000934,杭州启元科技制造有限公司,NET60,北京,ACTIVE
300000935,100000935,CUST300000935,苏州启元电子有限公司,NET30,上海,ACTIVE
300000936,100000936,CUST300000936,上海融信医疗贸易有限公司,NET30,上海,ACTIVE
300000937,100000937,CUST300000937,深圳智联科技制造有限公司,PREPAID,上海,ACTIVE
300000938,100000938,CUST300000938,深圳明川电子制造有限公司,NET60,深圳,ACTIVE
300000939,100000939,CUST300000939,苏州华盛科技贸易有限公司,NET30,上海,ACTIVE
300000940,100000940,CUST300000940,上海融信材料贸易有限公司,NET30,北京,ACTIVE
300000941,100000941,CUST300000941,上海华盛物流制造有限公司,NET30,深圳,ACTIVE
300000942,100000942,CUST300000942,杨婷,NET60,杭州,ACTIVE
300000943,100000943,CUST300000943,上海明川供应链贸易有限公司,NET30,苏州,ACTIVE
300000944,100000944,CUST300000944,杭州启元供应链有限公司,NET30,杭州,ACTIVE
300000945,100000945,CUST300000945,刘军,NET30,苏州,ACTIVE
300000946,100000946,CUST300000946,北京启元制造供应链有限公司,NET60,上海,ACTIVE
300000947,100000947,CUST300000947,上海安拓电子制造有限公司,NET30,杭州,ACTIVE
300000948,100000948,CUST300000948,深圳恒越电子供应链有限公司,NET60,北京,ACTIVE
300000949,100000949,CUST300000949,上海云启制造供应链有限公司,NET30,深圳,ACTIVE
300000950,100000950,CUST300000950,深圳安拓物流供应链有限公司,NET60,深圳,ACTIVE
