party_id,party_name,party_type,tax_reference,industry_code,customer_size,risk_level,province,city,status
100000439,杭州嘉禾材料贸易有限公司,ORGANIZATION,9144812193272218,物流,SMALL,LOW,浙江省,杭州市,ACTIVE
100000440,深圳智联科技有限公司,ORGANIZATION,9144312134286195,物流,SMALL,LOW,江苏省,苏州市,ACTIVE
100000441,北京嘉禾电子科技有限公司,ORGANIZATION,9144199184772531,科技,KEY,LOW,上海市,上海市,ACTIVE
100000442,陈雪,ORGANIZATION,9144988113461796,物流,LARGE,MEDIUM,浙江省,杭州市,ACTIVE
100000443,上海明川电子科技有限公司,ORGANIZATION,9144637303293741,科技,KEY,LOW,浙江省,杭州市,ACTIVE
100000444,杭州启元科技科技有限公司,ORGANIZATION,9144106642092952,制造,LARGE,LOW,上海市,上海市,ACTIVE
100000445,深圳嘉禾科技制造有限公司,ORGANIZATION,9144878886105937,医疗,KEY,LOW,广东省,深圳市,ACTIVE
100000446,苏州智联电子贸易有限公司,ORGANIZATION,9144593418115106,物流,LARGE,MEDIUM,上海市,上海市,ACTIVE
100000447,深圳融信医疗贸易有限公司,ORGANIZATION,9144569537340310,制造,LARGE,LOW,上海市,上海市,ACTIVE
100000448,杭州安拓贸易科技有限公司,ORGANIZATION,9144768796268300,电子,KEY,LOW,北京市,北京市,ACTIVE
100000449,吴斌雪,ORGANIZATION,9144961757986224,科技,KEY,LOW,江苏省,苏州市,ACTIVE
100000450,北京启元医疗制造有限公司,ORGANIZATION,9144643118293006,电子,LARGE,MEDIUM,北京市,北京市,ACTIVE
100000451,深圳嘉禾贸易贸易有限公司,ORGANIZATION,9144857328701251,物流,LARGE,HIGH,广东省,深圳市,ACTIVE
100000452,北京安拓电子贸易有限公司,ORGANIZATION,9144199754182498,医疗,LARGE,LOW,上海市,上海市,ACTIVE
100000453,深圳安拓科技科技有限公司,ORGANIZATION,9144752036145379,贸易,LARGE,LOW,浙江省,杭州市,ACTIVE
100000454,北京华盛供应链供应链有限公司,ORGANIZATION,9144259352153018,材料,SMALL,LOW,江苏省,苏州市,ACTIVE
100000455,苏州明川电子制造有限公司,ORGANIZATION,9144208962378329,科技,KEY,LOW,浙江省,杭州市,ACTIVE
100000456,北京明川科技科技有限公司,ORGANIZATION,9144684398364636,电子,LARGE,HIGH,浙江省,杭州市,ACTIVE
100000457,杭州嘉禾贸易制造有限公司,ORGANIZATION,9144913796480365,医疗,MEDIUM,MEDIUM,江苏省,苏州市,ACTIVE
100000458,北京恒越科技科技有限公司,ORGANIZATION,9144616459124717,电子,SMALL,HIGH,广东省,深圳市,ACTIVE
100000459,苏州安拓材料制造有限公司,ORGANIZATION,9144432227000554,贸易,KEY,HIGH,江苏省,苏州市,ACTIVE
100000460,杭州恒越材料有限公司,ORGANIZATION,9144845721821595,材料,MEDIUM,LOW,北京市,北京市,ACTIVE
100000461,深圳华盛贸易贸易有限公司,ORGANIZATION,9144261858104734,材料,MEDIUM,LOW,北京市,北京市,ACTIVE
100000462,李涛琳,ORGANIZATION,9144251403753862,贸易,LARGE,LOW,北京市,北京市,ACTIVE
100000463,深圳启元供应链有限公司,ORGANIZATION,9144754132206424,医疗,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000464,杭州启元医疗有限公司,ORGANIZATION,9144676120942545,材料,LARGE,LOW,北京市,北京市,ACTIVE
100000465,王斌敏,ORGANIZATION,9144157094474253,物流,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000466,深圳恒越电子制造有限公司,ORGANIZATION,9144158913857591,供应链,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000467,上海嘉禾电子有限公司,ORGANIZATION,9144657627314065,材料,KEY,LOW,上海市,上海市,ACTIVE
100000468,上海安拓电子供应链有限公司,ORGANIZATION,9144913945759134,供应链,KEY,LOW,广东省,深圳市,ACTIVE
100000469,深圳安拓物流供应链有限公司,ORGANIZATION,9144808815991529,材料,SMALL,LOW,江苏省,苏州市,ACTIVE
100000470,上海嘉禾贸易贸易有限公司,ORGANIZATION,9144887952474229,制造,LARGE,LOW,广东省,深圳市,ACTIVE
100000471,上海远辰医疗科技有限公司,ORGANIZATION,9144130257740247,制造,MEDIUM,LOW,上海市,上海市,ACTIVE
100000472,杭州智联物流有限公司,ORGANIZATION,9144767327632098,科技,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000473,苏州嘉禾供应链科技有限公司,ORGANIZATION,9144135233934345,制造,SMALL,LOW,上海市,上海市,ACTIVE
100000474,杭州华盛材料贸易有限公司,ORGANIZATION,9144723074632031,电子,MEDIUM,LOW,上海市,上海市,ACTIVE
100000475,苏州启元物流制造有限公司,ORGANIZATION,9144652381101283,医疗,KEY,LOW,浙江省,杭州市,ACTIVE
100000476,苏州云启制造科技有限公司,ORGANIZATION,9144871419083369,科技,LARGE,LOW,江苏省,苏州市,ACTIVE
100000477,深圳明川科技供应链有限公司,ORGANIZATION,9144164129215558,科技,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000478,北京融信制造有限公司,ORGANIZATION,9144199780823802,科技,MEDIUM,LOW,上海市,上海市,ACTIVE
100000479,杭州安拓制造制造有限公司,ORGANIZATION,9144235968282880,电子,SMALL,LOW,江苏省,苏州市,ACTIVE
100000480,苏州融信医疗科技有限公司,ORGANIZATION,9144407030924184,电子,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000481,赵雪,ORGANIZATION,9144428067540684,电子,SMALL,LOW,广东省,深圳市,ACTIVE
100000482,北京融信科技制造有限公司,ORGANIZATION,9144133317144586,贸易,KEY,LOW,江苏省,苏州市,ACTIVE
100000483,上海安拓物流贸易有限公司,ORGANIZATION,9144242757097552,科技,LARGE,MEDIUM,上海市,上海市,ACTIVE
100000484,苏州启元医疗贸易有限公司,ORGANIZATION,9144119167254787,材料,SMALL,LOW,江苏省,苏州市,ACTIVE
100000485,上海融信贸易有限公司,ORGANIZATION,9144259663241645,科技,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000486,苏州启元科技制造有限公司,ORGANIZATION,9144658831863893,电子,MEDIUM,LOW,广东省,深圳市,ACTIVE
100000487,苏州华盛贸易制造有限公司,ORGANIZATION,9144128309106281,电子,MEDIUM,HIGH,江苏省,苏州市,ACTIVE
100000488,陈艳,ORGANIZATION,9144765940827514,材料,KEY,LOW,广东省,深圳市,ACTIVE
100000489,苏州明川供应链供应链有限公司,ORGANIZATION,9144818815592166,材料,MEDIUM,MEDIUM,北京市,北京市,ACTIVE
100000490,杭州华盛医疗制造有限公司,ORGANIZATION,9144318066849712,制造,KEY,LOW,广东省,深圳市,ACTIVE
100000491,深圳智联科技科技有限公司,ORGANIZATION,9144712878641987,供应链,LARGE,HIGH,浙江省,杭州市,ACTIVE
100000492,北京安拓物流制造有限公司,ORGANIZATION,9144748573492614,贸易,KEY,MEDIUM,浙江省,杭州市,ACTIVE
100000493,苏州云启物流制造有限公司,ORGANIZATION,9144668784828193,医疗,LARGE,LOW,江苏省,苏州市,ACTIVE
100000494,苏州华盛电子科技有限公司,ORGANIZATION,9144696530775578,供应链,SMALL,LOW,浙江省,杭州市,ACTIVE
100000495,苏州明川电子供应链有限公司,ORGANIZATION,9144981987516510,电子,MEDIUM,MEDIUM,北京市,北京市,ACTIVE
100000496,苏州云启物流有限公司,ORGANIZATION,9144799861409925,科技,MEDIUM,HIGH,上海市,上海市,ACTIVE
100000497,苏州远辰供应链有限公司,ORGANIZATION,9144296322914343,科技,KEY,HIGH,浙江省,杭州市,ACTIVE
100000498,杭州启元材料供应链有限公司,ORGANIZATION,9144940761155967,医疗,KEY,MEDIUM,北京市,北京市,ACTIVE
100000499,北京远辰材料供应链有限公司,ORGANIZATION,9144948523434053,贸易,LARGE,LOW,浙江省,杭州市,ACTIVE
100000500,杭州恒越科技制造有限公司,ORGANIZATION,9144772649018684,贸易,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000501,上海明川科技贸易有限公司,ORGANIZATION,9144981714641435,制造,LARGE,LOW,上海市,上海市,ACTIVE
100000502,北京安拓科技科技有限公司,ORGANIZATION,9144515684345040,物流,MEDIUM,LOW,广东省,深圳市,ACTIVE
100000503,陈静,ORGANIZATION,9144430813121266,医疗,KEY,MEDIUM,浙江省,杭州市,ACTIVE
100000504,北京启元供应链供应链有限公司,ORGANIZATION,9144594386402457,供应链,SMALL,LOW,北京市,北京市,ACTIVE
100000505,深圳明川制造科技有限公司,ORGANIZATION,9144673264380329,供应链,SMALL,MEDIUM,北京市,北京市,ACTIVE
100000506,深圳启元供应链贸易有限公司,ORGANIZATION,9144631325543031,电子,SMALL,MEDIUM,上海市,上海市,ACTIVE
100000507,深圳云启物流供应链有限公司,ORGANIZATION,9144230123554834,物流,LARGE,LOW,上海市,上海市,ACTIVE
100000508,上海嘉禾贸易贸易有限公司,ORGANIZATION,9144250013937621,制造,KEY,LOW,北京市,北京市,ACTIVE
100000509,深圳融信材料制造有限公司,ORGANIZATION,9144478927911393,科技,MEDIUM,LOW,上海市,上海市,ACTIVE
100000510,杭州明川制造有限公司,ORGANIZATION,9144944583114318,物流,LARGE,MEDIUM,江苏省,苏州市,ACTIVE
100000511,赵涛倩,ORGANIZATION,9144584503382460,物流,KEY,LOW,浙江省,杭州市,ACTIVE
100000512,上海恒越电子贸易有限公司,ORGANIZATION,9144638767770645,医疗,SMALL,MEDIUM,浙江省,杭州市,ACTIVE
100000513,杭州华盛供应链供应链有限公司,ORGANIZATION,9144462110370769,电子,LARGE,LOW,广东省,深圳市,ACTIVE
100000514,吴婷,ORGANIZATION,9144922372198985,电子,SMALL,HIGH,广东省,深圳市,ACTIVE
100000515,深圳云启材料有限公司,ORGANIZATION,9144842330437323,贸易,MEDIUM,LOW,上海市,上海市,ACTIVE
100000516,上海远辰医疗有限公司,ORGANIZATION,9144439316264993,医疗,LARGE,LOW,广东省,深圳市,ACTIVE
100000517,杭州明川制造制造有限公司,ORGANIZATION,9144898336488151,供应链,LARGE,LOW,广东省,深圳市,ACTIVE
100000518,杭州华盛贸易供应链有限公司,ORGANIZATION,9144199920460546,材料,LARGE,LOW,浙江省,杭州市,ACTIVE
100000519,上海嘉禾物流制造有限公司,ORGANIZATION,9144199939379757,供应链,LARGE,LOW,江苏省,苏州市,ACTIVE
100000520,苏州恒越物流贸易有限公司,ORGANIZATION,9144621500975371,贸易,LARGE,HIGH,江苏省,苏州市,ACTIVE
100000521,上海安拓物流供应链有限公司,ORGANIZATION,9144144238907463,供应链,SMALL,LOW,浙江省,杭州市,ACTIVE
100000522,上海嘉禾制造科技有限公司,ORGANIZATION,9144282089407141,材料,SMALL,LOW,广东省,深圳市,ACTIVE
100000523,杭州远辰贸易有限公司,ORGANIZATION,9144619316663592,物流,KEY,LOW,江苏省,苏州市,ACTIVE
100000524,北京华盛物流贸易有限公司,ORGANIZATION,9144475218137406,科技,KEY,LOW,北京市,北京市,ACTIVE
100000525,杭州智联制造制造有限公司,ORGANIZATION,9144669866310108,电子,KEY,LOW,北京市,北京市,ACTIVE
100000526,上海智联材料有限公司,ORGANIZATION,9144761923001204,材料,LARGE,LOW,北京市,北京市,ACTIVE
100000527,北京明川制造有限公司,ORGANIZATION,9144578695534285,科技,KEY,LOW,上海市,上海市,ACTIVE
100000528,苏州云启医疗科技有限公司,ORGANIZATION,9144491321699988,科技,KEY,LOW,北京市,北京市,ACTIVE
100000529,北京华盛供应链贸易有限公司,ORGANIZATION,9144991797622613,电子,KEY,LOW,广东省,深圳市,ACTIVE
100000530,深圳智联电子科技有限公司,ORGANIZATION,9144338254370338,物流,LARGE,LOW,江苏省,苏州市,ACTIVE
100000531,北京嘉禾科技供应链有限公司,ORGANIZATION,9144345763713877,科技,LARGE,LOW,江苏省,苏州市,ACTIVE
100000532,北京安拓科技制造有限公司,ORGANIZATION,9144866790133642,制造,KEY,LOW,江苏省,苏州市,ACTIVE
100000533,上海恒越医疗制造有限公司,ORGANIZATION,9144489228254993,物流,KEY,MEDIUM,北京市,北京市,ACTIVE
100000534,上海明川电子供应链有限公司,ORGANIZATION,9144549039132973,贸易,MEDIUM,LOW,广东省,深圳市,ACTIVE
100000535,上海智联供应链供应链有限公司,ORGANIZATION,9144938953377368,材料,MEDIUM,LOW,北京市,北京市,ACTIVE
100000536,杭州华盛电子贸易有限公司,ORGANIZATION,9144853646130026,电子,LARGE,LOW,北京市,北京市,ACTIVE
100000537,杭州远辰材料科技有限公司,ORGANIZATION,9144764361308567,材料,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000538,深圳云启科技供应链有限公司,ORGANIZATION,9144886498628775,科技,KEY,MEDIUM,北京市,北京市,ACTIVE
100000539,上海安拓物流有限公司,ORGANIZATION,9144256078401277,供应链,KEY,LOW,江苏省,苏州市,ACTIVE
100000540,苏州启元材料制造有限公司,ORGANIZATION,9144415773637626,科技,MEDIUM,MEDIUM,江苏省,苏州市,ACTIVE
100000541,北京启元制造科技有限公司,ORGANIZATION,9144260214978523,科技,LARGE,LOW,江苏省,苏州市,ACTIVE
100000542,上海恒越贸易供应链有限公司,ORGANIZATION,9144520464987226,科技,SMALL,MEDIUM,北京市,北京市,ACTIVE
100000543,苏州安拓材料贸易有限公司,ORGANIZATION,9144788906274127,电子,LARGE,HIGH,广东省,深圳市,ACTIVE
100000544,上海嘉禾供应链制造有限公司,ORGANIZATION,9144394674002663,医疗,SMALL,MEDIUM,浙江省,杭州市,ACTIVE
100000545,上海安拓材料有限公司,ORGANIZATION,9144316792923029,电子,MEDIUM,LOW,广东省,深圳市,ACTIVE
100000546,杭州华盛材料有限公司,ORGANIZATION,9144664716386108,医疗,LARGE,LOW,北京市,北京市,ACTIVE
100000547,杭州安拓科技制造有限公司,ORGANIZATION,9144204387638148,材料,LARGE,MEDIUM,上海市,上海市,ACTIVE
100000548,上海安拓电子制造有限公司,ORGANIZATION,9144770693258899,制造,LARGE,HIGH,浙江省,杭州市,ACTIVE
100000549,苏州恒越贸易制造有限公司,ORGANIZATION,9144550837047509,贸易,MEDIUM,LOW,北京市,北京市,ACTIVE
100000550,深圳恒越物流供应链有限公司,ORGANIZATION,9144404325935515,电子,SMALL,LOW,上海市,上海市,ACTIVE
100000551,北京安拓供应链制造有限公司,ORGANIZATION,9144506037170333,材料,LARGE,HIGH,上海市,上海市,ACTIVE
100000552,杭州融信电子供应链有限公司,ORGANIZATION,9144250417708169,电子,LARGE,LOW,上海市,上海市,ACTIVE
100000553,杭州启元医疗贸易有限公司,ORGANIZATION,9144978262218074,科技,SMALL,MEDIUM,广东省,深圳市,ACTIVE
100000554,北京启元贸易有限公司,ORGANIZATION,9144198146384825,材料,MEDIUM,MEDIUM,上海市,上海市,ACTIVE
100000555,深圳远辰贸易供应链有限公司,ORGANIZATION,9144118854680959,科技,MEDIUM,LOW,北京市,北京市,ACTIVE
100000556,杭州华盛贸易贸易有限公司,ORGANIZATION,9144954867939459,制造,LARGE,LOW,浙江省,杭州市,ACTIVE
100000557,杭州恒越科技科技有限公司,ORGANIZATION,9144330811167830,物流,SMALL,MEDIUM,北京市,北京市,ACTIVE
100000558,上海融信电子科技有限公司,ORGANIZATION,9144203015443892,贸易,KEY,MEDIUM,广东省,深圳市,ACTIVE
100000559,苏州明川物流制造有限公司,ORGANIZATION,9144148633078358,制造,MEDIUM,LOW,广东省,深圳市,ACTIVE
100000560,杭州启元贸易贸易有限公司,ORGANIZATION,9144837919704108,制造,LARGE,LOW,浙江省,杭州市,ACTIVE
100000561,深圳云启贸易有限公司,ORGANIZATION,9144760404918713,制造,MEDIUM,MEDIUM,广东省,深圳市,ACTIVE
100000562,上海安拓制造贸易有限公司,ORGANIZATION,9144501751181123,电子,KEY,MEDIUM,广东省,深圳市,ACTIVE
100000563,深圳智联医疗贸易有限公司,ORGANIZATION,9144610989253293,医疗,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000564,杭州云启制造有限公司,ORGANIZATION,9144481640831538,供应链,KEY,MEDIUM,浙江省,杭州市,ACTIVE
100000565,苏州远辰医疗制造有限公司,ORGANIZATION,9144389992210078,电子,LARGE,MEDIUM,北京市,北京市,ACTIVE
100000566,苏州远辰贸易制造有限公司,ORGANIZATION,9144850932137059,供应链,SMALL,LOW,上海市,上海市,ACTIVE
100000567,苏州融信供应链贸易有限公司,ORGANIZATION,9144889204983051,制造,KEY,LOW,浙江省,杭州市,ACTIVE
100000568,北京恒越制造制造有限公司,ORGANIZATION,9144929183045661,物流,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000569,苏州明川供应链制造有限公司,ORGANIZATION,9144459748971547,科技,SMALL,LOW,北京市,北京市,ACTIVE
100000570,上海华盛材料科技有限公司,ORGANIZATION,9144570155147817,制造,KEY,LOW,江苏省,苏州市,ACTIVE
100000571,北京智联物流有限公司,ORGANIZATION,9144831946803418,医疗,LARGE,LOW,江苏省,苏州市,ACTIVE
100000572,北京融信物流贸易有限公司,ORGANIZATION,9144205551507921,电子,MEDIUM,LOW,北京市,北京市,ACTIVE
100000573,上海融信科技供应链有限公司,ORGANIZATION,9144464840076155,电子,LARGE,MEDIUM,北京市,北京市,ACTIVE
100000574,杭州启元材料有限公司,ORGANIZATION,9144913131287942,物流,LARGE,LOW,江苏省,苏州市,ACTIVE
100000575,苏州明川电子供应链有限公司,ORGANIZATION,9144635614187759,贸易,LARGE,LOW,北京市,北京市,ACTIVE
100000576,上海启元制造供应链有限公司,ORGANIZATION,9144391423017823,制造,LARGE,LOW,广东省,深圳市,ACTIVE
100000577,深圳恒越供应链供应链有限公司,ORGANIZATION,9144863787984130,供应链,MEDIUM,MEDIUM,浙江省,杭州市,ACTIVE
100000578,北京智联供应链供应链有限公司,ORGANIZATION,9144974913811741,贸易,LARGE,LOW,上海市,上海市,ACTIVE
100000579,杭州融信制造有限公司,ORGANIZATION,9144485344922115,供应链,KEY,HIGH,上海市,上海市,ACTIVE
100000580,胡凯,ORGANIZATION,9144723956057063,医疗,SMALL,MEDIUM,北京市,北京市,ACTIVE
100000581,苏州恒越供应链贸易有限公司,ORGANIZATION,9144108000381948,科技,LARGE,MEDIUM,上海市,上海市,ACTIVE
100000582,杭州远辰科技供应链有限公司,ORGANIZATION,9144986427352953,物流,KEY,MEDIUM,江苏省,苏州市,ACTIVE
100000583,杭州启元物流科技有限公司,ORGANIZATION,9144769496501041,科技,SMALL,LOW,广东省,深圳市,ACTIVE
100000584,孙娜,ORGANIZATION,9144757794303899,贸易,MEDIUM,LOW,上海市,上海市,ACTIVE
100000585,深圳启元医疗有限公司,ORGANIZATION,9144704123605871,物流,KEY,LOW,浙江省,杭州市,ACTIVE
100000586,北京云启贸易有限公司,ORGANIZATION,9144720740187890,物流,MEDIUM,HIGH,北京市,北京市,ACTIVE
100000587,北京云启材料有限公司,ORGANIZATION,9144867442161357,科技,SMALL,LOW,北京市,北京市,ACTIVE
100000588,深圳启元物流科技有限公司,ORGANIZATION,9144848916986132,科技,MEDIUM,LOW,上海市,上海市,ACTIVE
100000589,深圳云启物流科技有限公司,ORGANIZATION,9144529441262209,供应链,LARGE,HIGH,广东省,深圳市,ACTIVE
100000590,苏州嘉禾医疗供应链有限公司,ORGANIZATION,9144111167471727,物流,SMALL,LOW,北京市,北京市,ACTIVE
100000591,北京明川制造贸易有限公司,ORGANIZATION,9144385916438180,电子,SMALL,LOW,江苏省,苏州市,ACTIVE
100000592,深圳明川供应链有限公司,ORGANIZATION,9144257789996016,材料,SMALL,MEDIUM,浙江省,杭州市,ACTIVE
100000593,苏州远辰贸易供应链有限公司,ORGANIZATION,9144787984883121,供应链,LARGE,LOW,广东省,深圳市,ACTIVE
100000594,杭州融信贸易有限公司,ORGANIZATION,9144505108428934,科技,MEDIUM,LOW,广东省,深圳市,ACTIVE
100000595,杭州云启电子有限公司,ORGANIZATION,9144924248209193,供应链,KEY,LOW,北京市,北京市,ACTIVE
100000596,杭州智联医疗科技有限公司,ORGANIZATION,9144696484220660,供应链,KEY,LOW,广东省,深圳市,ACTIVE
100000597,北京安拓贸易制造有限公司,ORGANIZATION,9144902616026842,贸易,KEY,LOW,北京市,北京市,ACTIVE
100000598,苏州华盛物流有限公司,ORGANIZATION,9144589382314504,科技,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000599,杭州远辰物流制造有限公司,ORGANIZATION,9144843180961540,电子,SMALL,LOW,浙江省,杭州市,ACTIVE
100000600,杭州启元电子制造有限公司,ORGANIZATION,9144208676590338,制造,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000601,苏州嘉禾电子科技有限公司,ORGANIZATION,9144942545701359,科技,LARGE,HIGH,广东省,深圳市,ACTIVE
100000602,苏州明川贸易有限公司,ORGANIZATION,9144799914635605,贸易,LARGE,LOW,上海市,上海市,ACTIVE
100000603,苏州启元供应链贸易有限公司,ORGANIZATION,9144438016137629,医疗,KEY,LOW,上海市,上海市,ACTIVE
100000604,上海云启科技制造有限公司,ORGANIZATION,9144466683442611,贸易,KEY,LOW,北京市,北京市,ACTIVE
100000605,北京明川贸易贸易有限公司,ORGANIZATION,9144727726676482,供应链,SMALL,MEDIUM,广东省,深圳市,ACTIVE
100000606,北京恒越电子贸易有限公司,ORGANIZATION,9144969442983071,供应链,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000607,杭州安拓医疗贸易有限公司,ORGANIZATION,9144255749522616,供应链,SMALL,MEDIUM,广东省,深圳市,ACTIVE
100000608,上海启元物流贸易有限公司,ORGANIZATION,9144817289530468,医疗,LARGE,LOW,浙江省,杭州市,ACTIVE
100000609,北京云启电子制造有限公司,ORGANIZATION,9144917581867825,材料,LARGE,LOW,江苏省,苏州市,ACTIVE
100000610,北京恒越物流供应链有限公司,ORGANIZATION,9144129848451208,制造,LARGE,MEDIUM,北京市,北京市,ACTIVE
100000611,杭州嘉禾电子有限公司,ORGANIZATION,9144407302026538,供应链,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000612,深圳恒越材料贸易有限公司,ORGANIZATION,9144439117117404,制造,LARGE,LOW,浙江省,杭州市,ACTIVE
100000613,杭州恒越材料有限公司,ORGANIZATION,9144797127038312,材料,LARGE,LOW,江苏省,苏州市,ACTIVE
100000614,杭州华盛供应链科技有限公司,ORGANIZATION,9144187280843357,材料,KEY,LOW,北京市,北京市,ACTIVE
100000615,苏州云启材料科技有限公司,ORGANIZATION,9144399718641743,贸易,KEY,LOW,广东省,深圳市,ACTIVE
100000616,深圳嘉禾医疗科技有限公司,ORGANIZATION,9144130173363731,物流,SMALL,MEDIUM,北京市,北京市,ACTIVE
100000617,苏州安拓医疗科技有限公司,ORGANIZATION,9144706992858937,材料,LARGE,MEDIUM,北京市,北京市,ACTIVE
100000618,深圳启元贸易贸易有限公司,ORGANIZATION,9144250615460702,制造,SMALL,MEDIUM,广东省,深圳市,ACTIVE
100000619,深圳安拓物流贸易有限公司,ORGANIZATION,9144590516423346,制造,SMALL,LOW,北京市,北京市,ACTIVE
100000620,深圳嘉禾供应链科技有限公司,ORGANIZATION,9144118879854955,医疗,KEY,HIGH,浙江省,杭州市,ACTIVE
100000621,深圳恒越电子贸易有限公司,ORGANIZATION,9144918739650407,医疗,LARGE,MEDIUM,上海市,上海市,ACTIVE
100000622,苏州智联电子制造有限公司,ORGANIZATION,9144219420001511,供应链,MEDIUM,LOW,北京市,北京市,ACTIVE
100000623,杭州华盛医疗科技有限公司,ORGANIZATION,9144528293890109,贸易,KEY,LOW,江苏省,苏州市,ACTIVE
100000624,深圳云启科技贸易有限公司,ORGANIZATION,9144275927050476,电子,SMALL,LOW,广东省,深圳市,ACTIVE
100000625,深圳明川医疗科技有限公司,ORGANIZATION,9144894938726113,供应链,KEY,LOW,浙江省,杭州市,ACTIVE
100000626,北京智联科技有限公司,ORGANIZATION,9144878595205829,医疗,KEY,LOW,北京市,北京市,ACTIVE
100000627,深圳华盛物流贸易有限公司,ORGANIZATION,9144699029719611,制造,LARGE,HIGH,北京市,北京市,ACTIVE
100000628,苏州安拓贸易制造有限公司,ORGANIZATION,9144254123923665,贸易,LARGE,LOW,北京市,北京市,ACTIVE
100000629,上海远辰制造科技有限公司,ORGANIZATION,9144213900680896,科技,LARGE,MEDIUM,北京市,北京市,ACTIVE
100000630,北京融信物流科技有限公司,ORGANIZATION,9144863792714260,供应链,SMALL,LOW,北京市,北京市,ACTIVE
100000631,杭州融信电子科技有限公司,ORGANIZATION,9144375165763588,材料,SMALL,LOW,广东省,深圳市,ACTIVE
100000632,上海华盛材料贸易有限公司,ORGANIZATION,9144524333456237,电子,KEY,LOW,北京市,北京市,ACTIVE
100000633,深圳安拓医疗贸易有限公司,ORGANIZATION,9144136375278493,贸易,LARGE,LOW,浙江省,杭州市,ACTIVE
100000634,深圳融信材料有限公司,ORGANIZATION,9144741037631318,电子,KEY,LOW,北京市,北京市,ACTIVE
100000635,深圳嘉禾材料供应链有限公司,ORGANIZATION,9144474621747719,材料,MEDIUM,LOW,北京市,北京市,ACTIVE
100000636,北京安拓贸易供应链有限公司,ORGANIZATION,9144405086717756,物流,KEY,LOW,上海市,上海市,ACTIVE
100000637,杭州明川科技科技有限公司,ORGANIZATION,9144625115615201,电子,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000638,李峰,ORGANIZATION,9144982531551438,供应链,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000639,深圳远辰制造贸易有限公司,ORGANIZATION,9144497824023687,供应链,LARGE,LOW,广东省,深圳市,ACTIVE
100000640,上海嘉禾制造供应链有限公司,ORGANIZATION,9144184924814275,物流,SMALL,LOW,上海市,上海市,ACTIVE
100000641,北京恒越医疗贸易有限公司,ORGANIZATION,9144717166397458,制造,KEY,LOW,江苏省,苏州市,ACTIVE
100000642,苏州启元供应链制造有限公司,ORGANIZATION,9144553875393983,医疗,LARGE,HIGH,江苏省,苏州市,ACTIVE
100000643,苏州融信贸易科技有限公司,ORGANIZATION,9144324399272841,贸易,MEDIUM,MEDIUM,上海市,上海市,ACTIVE
100000644,杭州启元电子制造有限公司,ORGANIZATION,9144600342453983,医疗,KEY,LOW,北京市,北京市,ACTIVE
100000645,杭州远辰电子制造有限公司,ORGANIZATION,9144959540732998,电子,KEY,MEDIUM,广东省,深圳市,ACTIVE
100000646,杭州嘉禾供应链贸易有限公司,ORGANIZATION,9144450401127310,供应链,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000647,苏州安拓电子有限公司,ORGANIZATION,9144405889038053,电子,SMALL,LOW,北京市,北京市,ACTIVE
100000648,深圳智联材料供应链有限公司,ORGANIZATION,9144842521704153,材料,KEY,LOW,北京市,北京市,ACTIVE
100000649,苏州远辰电子贸易有限公司,ORGANIZATION,9144371760369583,医疗,MEDIUM,MEDIUM,北京市,北京市,ACTIVE
100000650,深圳智联贸易制造有限公司,ORGANIZATION,9144350603739853,医疗,LARGE,LOW,北京市,北京市,ACTIVE
100000651,杭州云启物流制造有限公司,ORGANIZATION,9144186974767606,医疗,KEY,LOW,浙江省,杭州市,ACTIVE
100000652,深圳华盛科技贸易有限公司,ORGANIZATION,9144762264135789,电子,SMALL,LOW,浙江省,杭州市,ACTIVE
100000653,杭州嘉禾科技制造有限公司,ORGANIZATION,9144152256872536,材料,MEDIUM,MEDIUM,江苏省,苏州市,ACTIVE
100000654,深圳嘉禾制造贸易有限公司,ORGANIZATION,9144845133689431,物流,KEY,MEDIUM,广东省,深圳市,ACTIVE
100000655,上海智联制造贸易有限公司,ORGANIZATION,9144518383128081,物流,LARGE,MEDIUM,浙江省,杭州市,ACTIVE
100000656,上海远辰医疗供应链有限公司,ORGANIZATION,9144510019932107,供应链,KEY,LOW,广东省,深圳市,ACTIVE
100000657,北京明川医疗制造有限公司,ORGANIZATION,9144311876974610,医疗,MEDIUM,MEDIUM,上海市,上海市,ACTIVE
