bank_account_id,bank_name,branch_name,bank_account_num,account_name,account_type,status
600000476,中国建设银行,中国建设银行苏州吴中支行,622200000000000476,苏州云启制造科技有限公司,PUBLIC,ACTIVE
600000477,中国工商银行,中国工商银行苏州虎丘支行,622200000000000477,深圳明川科技供应链有限公司,PUBLIC,ACTIVE
600000478,中国工商银行,中国工商银行上海闵行支行,622200000000000478,北京融信制造有限公司,PUBLIC,ACTIVE
600000479,交通银行,交通银行苏州吴中支行,622200000000000479,杭州安拓制造制造有限公司,PUBLIC,ACTIVE
600000480,浦发银行,浦发银行苏州虎丘支行,622200000000000480,苏州融信医疗科技有限公司,PUBLIC,ACTIVE
600000481,中信银行,中信银行深圳南山支行,622200000000000481,赵雪,PUBLIC,ACTIVE
600000482,浦发银行,浦发银行苏州工业园支行,622200000000000482,北京融信科技制造有限公司,PUBLIC,ACTIVE
600000483,浦发银行,浦发银行上海闵行支行,622200000000000483,上海安拓物流贸易有限公司,PUBLIC,ACTIVE
600000484,浦发银行,浦发银行苏州吴中支行,622200000000000484,苏州启元医疗贸易有限公司,PUBLIC,ACTIVE
600000485,兴业银行,兴业银行苏州虎丘支行,622200000000000485,上海融信贸易有限公司,PUBLIC,ACTIVE
600000486,中信银行,中信银行深圳宝安支行,622200000000000486,苏州启元科技制造有限公司,PUBLIC,ACTIVE
600000487,交通银行,交通银行苏州虎丘支行,622200000000000487,苏州华盛贸易制造有限公司,PUBLIC,ACTIVE
600000488,中国银行,中国银行深圳南山支行,622200000000000488,陈艳,PUBLIC,ACTIVE
600000489,中国农业银行,中国农业银行北京海淀支行,622200000000000489,苏州明川供应链供应链有限公司,PUBLIC,ACTIVE
600000490,浦发银行,浦发银行深圳南山支行,622200000000000490,杭州华盛医疗制造有限公司,PUBLIC,ACTIVE
600000491,中国建设银行,中国建设银行杭州西湖支行,622200000000000491,深圳智联科技科技有限公司,PUBLIC,ACTIVE
600000492,平安银行,平安银行杭州西湖支行,622200000000000492,北京安拓物流制造有限公司,PUBLIC,ACTIVE
600000493,招商银行,招商银行苏州工业园支行,622200000000000493,苏州云启物流制造有限公司,PUBLIC,ACTIVE
600000494,平安银行,平安银行杭州余杭支行,622200000000000494,苏州华盛电子科技有限公司,PUBLIC,ACTIVE
600000495,招商银行,招商银行北京海淀支行,622200000000000495,苏州明川电子供应链有限公司,PUBLIC,ACTIVE
600000496,招商银行,招商银行上海闵行支行,622200000000000496,苏州云启物流有限公司,PUBLIC,ACTIVE
600000497,中国银行,中国银行杭州余杭支行,622200000000000497,苏州远辰供应链有限公司,PUBLIC,ACTIVE
600000498,中国建设银行,中国建设银行北京丰台支行,622200000000000498,杭州启元材料供应链有限公司,PUBLIC,ACTIVE
600000499,中信银行,中信银行杭州余杭支行,622200000000000499,北京远辰材料供应链有限公司,PUBLIC,ACTIVE
600000500,中国建设银行,中国建设银行杭州西湖支行,622200000000000500,杭州恒越科技制造有限公司,PUBLIC,ACTIVE
600000501,中国工商银行,中国工商银行上海浦东新支行,622200000000000501,上海明川科技贸易有限公司,PUBLIC,ACTIVE
600000502,浦发银行,浦发银行深圳南山支行,622200000000000502,北京安拓科技科技有限公司,PUBLIC,ACTIVE
600000503,招商银行,招商银行杭州西湖支行,622200000000000503,陈静,PUBLIC,ACTIVE
600000504,平安银行,平安银行北京丰台支行,622200000000000504,北京启元供应链供应链有限公司,PUBLIC,ACTIVE
600000505,交通银行,交通银行北京丰台支行,622200000000000505,深圳明川制造科技有限公司,PUBLIC,ACTIVE
600000506,中国工商银行,中国工商银行上海闵行支行,622200000000000506,深圳启元供应链贸易有限公司,PUBLIC,ACTIVE
600000507,平安银行,平安银行上海闵行支行,622200000000000507,深圳云启物流供应链有限公司,PUBLIC,ACTIVE
600000508,中国建设银行,中国建设银行北京海淀支行,622200000000000508,上海嘉禾贸易贸易有限公司,PUBLIC,ACTIVE
600000509,交通银行,交通银行上海闵行支行,622200000000000509,深圳融信材料制造有限公司,PUBLIC,ACTIVE
600000510,平安银行,平安银行苏州工业园支行,622200000000000510,杭州明川制造有限公司,PUBLIC,ACTIVE
600000511,中信银行,中信银行杭州滨江支行,622200000000000511,赵涛倩,PUBLIC,ACTIVE
600000512,交通银行,交通银行杭州西湖支行,622200000000000512,上海恒越电子贸易有限公司,PUBLIC,ACTIVE
600000513,中国工商银行,中国工商银行深圳南山支行,622200000000000513,杭州华盛供应链供应链有限公司,PUBLIC,ACTIVE
600000514,中国农业银行,中国农业银行深圳宝安支行,622200000000000514,吴婷,PUBLIC,ACTIVE
600000515,中信银行,中信银行上海闵行支行,622200000000000515,深圳云启材料有限公司,PUBLIC,ACTIVE
600000516,中国建设银行,中国建设银行深圳福田支行,622200000000000516,上海远辰医疗有限公司,PUBLIC,ACTIVE
600000517,中国农业银行,中国农业银行深圳南山支行,622200000000000517,杭州明川制造制造有限公司,PUBLIC,ACTIVE
600000518,中国农业银行,中国农业银行杭州滨江支行,622200000000000518,杭州华盛贸易供应链有限公司,PUBLIC,ACTIVE
600000519,浦发银行,浦发银行苏州工业园支行,622200000000000519,上海嘉禾物流制造有限公司,PUBLIC,ACTIVE
600000520,招商银行,招商银行苏州吴中支行,622200000000000520,苏州恒越物流贸易有限公司,PUBLIC,ACTIVE
600000521,中国工商银行,中国工商银行杭州滨江支行,622200000000000521,上海安拓物流供应链有限公司,PUBLIC,ACTIVE
600000522,中国建设银行,中国建设银行深圳南山支行,622200000000000522,上海嘉禾制造科技有限公司,PUBLIC,ACTIVE
600000523,中国农业银行,中国农业银行苏州工业园支行,622200000000000523,杭州远辰贸易有限公司,PUBLIC,ACTIVE
600000524,中国银行,中国银行北京丰台支行,622200000000000524,北京华盛物流贸易有限公司,PUBLIC,ACTIVE
600000525,中信银行,中信银行北京朝阳支行,622200000000000525,杭州智联制造制造有限公司,PUBLIC,ACTIVE
600000526,交通银行,交通银行北京海淀支行,622200000000000526,上海智联材料有限公司,PUBLIC,ACTIVE
600000527,中国工商银行,中国工商银行上海闵行支行,622200000000000527,北京明川制造有限公司,PUBLIC,ACTIVE
600000528,中国农业银行,中国农业银行北京朝阳支行,622200000000000528,苏州云启医疗科技有限公司,PUBLIC,ACTIVE
600000529,招商银行,招商银行深圳南山支行,622200000000000529,北京华盛供应链贸易有限公司,PUBLIC,ACTIVE
600000530,中国工商银行,中国工商银行苏州吴中支行,622200000000000530,深圳智联电子科技有限公司,PUBLIC,ACTIVE
600000531,平安银行,平安银行苏州虎丘支行,622200000000000531,北京嘉禾科技供应链有限公司,PUBLIC,ACTIVE
600000532,兴业银行,兴业银行苏州虎丘支行,622200000000000532,北京安拓科技制造有限公司,PUBLIC,ACTIVE
600000533,兴业银行,兴业银行北京丰台支行,622200000000000533,上海恒越医疗制造有限公司,PUBLIC,ACTIVE
600000534,交通银行,交通银行深圳宝安支行,622200000000000534,上海明川电子供应链有限公司,PUBLIC,ACTIVE
600000535,中信银行,中信银行北京海淀支行,622200000000000535,上海智联供应链供应链有限公司,PUBLIC,ACTIVE
600000536,中国银行,中国银行北京朝阳支行,622200000000000536,杭州华盛电子贸易有限公司,PUBLIC,ACTIVE
600000537,平安银行,平安银行苏州工业园支行,622200000000000537,杭州远辰材料科技有限公司,PUBLIC,ACTIVE
600000538,中信银行,中信银行北京海淀支行,622200000000000538,深圳云启科技供应链有限公司,PUBLIC,ACTIVE
600000539,中国建设银行,中国建设银行苏州吴中支行,622200000000000539,上海安拓物流有限公司,PUBLIC,ACTIVE
600000540,招商银行,招商银行苏州吴中支行,622200000000000540,苏州启元材料制造有限公司,PUBLIC,ACTIVE
600000541,平安银行,平安银行苏州虎丘支行,622200000000000541,北京启元制造科技有限公司,PUBLIC,ACTIVE
600000542,招商银行,招商银行北京丰台支行,622200000000000542,上海恒越贸易供应链有限公司,PUBLIC,ACTIVE
600000543,浦发银行,浦发银行深圳宝安支行,622200000000000543,苏州安拓材料贸易有限公司,PUBLIC,ACTIVE
600000544,中国农业银行,中国农业银行杭州西湖支行,622200000000000544,上海嘉禾供应链制造有限公司,PUBLIC,ACTIVE
600000545,中信银行,中信银行深圳福田支行,622200000000000544,上海安拓材料有限公司,PUBLIC,ACTIVE
600000546,浦发银行,浦发银行北京丰台支行,622200000000000546,杭州华盛材料有限公司,PUBLIC,ACTIVE
600000547,中国建设银行,中国建设银行上海闵行支行,622200000000000547,杭州安拓科技制造有限公司,PUBLIC,ACTIVE
600000548,招商银行,招商银行杭州西湖支行,622200000000000548,上海安拓电子制造有限公司,PUBLIC,ACTIVE
600000549,中国银行,中国银行北京丰台支行,622200000000000549,苏州恒越贸易制造有限公司,PUBLIC,ACTIVE
600000550,平安银行,平安银行上海徐汇支行,622200000000000550,深圳恒越物流供应链有限公司,PUBLIC,ACTIVE
600000551,中信银行,中信银行上海闵行支行,622200000000000551,北京安拓供应链制造有限公司,PUBLIC,ACTIVE
600000552,中国银行,中国银行上海徐汇支行,622200000000000552,杭州融信电子供应链有限公司,PUBLIC,ACTIVE
600000553,中信银行,中信银行深圳南山支行,622200000000000553,杭州启元医疗贸易有限公司,PUBLIC,ACTIVE
600000554,兴业银行,兴业银行上海浦东新支行,622200000000000554,北京启元贸易有限公司,PUBLIC,ACTIVE
600000555,平安银行,平安银行北京朝阳支行,622200000000000555,深圳远辰贸易供应链有限公司,PUBLIC,ACTIVE
600000556,中国银行,中国银行杭州余杭支行,622200000000000556,杭州华盛贸易贸易有限公司,PUBLIC,ACTIVE
600000557,中信银行,中信银行北京朝阳支行,622200000000000557,杭州恒越科技科技有限公司,PUBLIC,ACTIVE
600000558,中信银行,中信银行深圳福田支行,622200000000000558,上海融信电子科技有限公司,PUBLIC,ACTIVE
600000559,中国农业银行,中国农业银行深圳宝安支行,622200000000000559,苏州明川物流制造有限公司,PUBLIC,ACTIVE
600000560,中国银行,中国银行杭州滨江支行,622200000000000560,杭州启元贸易贸易有限公司,PUBLIC,ACTIVE
600000561,中国建设银行,中国建设银行深圳宝安支行,622200000000000561,深圳云启贸易有限公司,PUBLIC,ACTIVE
600000562,浦发银行,浦发银行深圳福田支行,622200000000000562,上海安拓制造贸易有限公司,PUBLIC,ACTIVE
600000563,中国工商银行,中国工商银行杭州滨江支行,622200000000000563,深圳智联医疗贸易有限公司,PUBLIC,ACTIVE
600000564,浦发银行,浦发银行杭州余杭支行,622200000000000564,杭州云启制造有限公司,PUBLIC,ACTIVE
600000565,中国银行,中国银行北京丰台支行,622200000000000565,苏州远辰医疗制造有限公司,PUBLIC,ACTIVE
600000566,中国农业银行,中国农业银行上海浦东新支行,622200000000000566,苏州远辰贸易制造有限公司,PUBLIC,ACTIVE
600000567,中信银行,中信银行杭州余杭支行,622200000000000567,苏州融信供应链贸易有限公司,PUBLIC,ACTIVE
600000568,中国农业银行,中国农业银行苏州吴中支行,622200000000000568,北京恒越制造制造有限公司,PUBLIC,ACTIVE
600000569,平安银行,平安银行北京朝阳支行,622200000000000569,苏州明川供应链制造有限公司,PUBLIC,ACTIVE
600000570,平安银行,平安银行苏州虎丘支行,622200000000000570,上海华盛材料科技有限公司,PUBLIC,ACTIVE
600000571,兴业银行,兴业银行苏州吴中支行,622200000000000571,北京智联物流有限公司,PUBLIC,ACTIVE
600000572,中信银行,中信银行北京朝阳支行,622200000000000572,北京融信物流贸易有限公司,PUBLIC,ACTIVE
600000573,招商银行,招商银行北京丰台支行,622200000000000573,上海融信科技供应链有限公司,PUBLIC,ACTIVE
600000574,交通银行,交通银行苏州工业园支行,622200000000000574,杭州启元材料有限公司,PUBLIC,ACTIVE
600000575,交通银行,交通银行北京丰台支行,622200000000000575,苏州明川电子供应链有限公司,PUBLIC,ACTIVE
600000576,中国建设银行,中国建设银行深圳南山支行,622200000000000576,上海启元制造供应链有限公司,PUBLIC,ACTIVE
600000577,招商银行,招商银行杭州西湖支行,622200000000000577,深圳恒越供应链供应链有限公司,PUBLIC,ACTIVE
600000578,交通银行,交通银行上海徐汇支行,622200000000000578,北京智联供应链供应链有限公司,PUBLIC,ACTIVE
600000579,兴业银行,兴业银行上海徐汇支行,622200000000000579,杭州融信制造有限公司,PUBLIC,ACTIVE
600000580,中国农业银行,中国农业银行北京丰台支行,622200000000000580,胡凯,PUBLIC,ACTIVE
600000581,中信银行,中信银行上海闵行支行,622200000000000581,苏州恒越供应链贸易有限公司,PUBLIC,ACTIVE
600000582,招商银行,招商银行苏州工业园支行,622200000000000582,杭州远辰科技供应链有限公司,PUBLIC,ACTIVE
600000583,浦发银行,浦发银行深圳福田支行,622200000000000582,杭州启元物流科技有限公司,PUBLIC,ACTIVE
600000584,兴业银行,兴业银行上海闵行支行,622200000000000584,孙娜,PUBLIC,ACTIVE
600000585,中国银行,中国银行杭州西湖支行,622200000000000585,深圳启元医疗有限公司,PUBLIC,ACTIVE
600000586,招商银行,招商银行北京丰台支行,622200000000000586,北京云启贸易有限公司,PUBLIC,ACTIVE
600000587,平安银行,平安银行北京丰台支行,622200000000000587,北京云启材料有限公司,PUBLIC,ACTIVE
600000588,中国建设银行,中国建设银行上海浦东新支行,622200000000000588,深圳启元物流科技有限公司,PUBLIC,ACTIVE
600000589,平安银行,平安银行深圳福田支行,622200000000000589,深圳云启物流科技有限公司,PUBLIC,ACTIVE
600000590,中国银行,中国银行北京海淀支行,622200000000000590,苏州嘉禾医疗供应链有限公司,PUBLIC,ACTIVE
600000591,兴业银行,兴业银行苏州吴中支行,622200000000000591,北京明川制造贸易有限公司,PUBLIC,ACTIVE
600000592,交通银行,交通银行杭州余杭支行,622200000000000592,深圳明川供应链有限公司,PUBLIC,ACTIVE
600000593,中国建设银行,中国建设银行深圳福田支行,622200000000000593,苏州远辰贸易供应链有限公司,PUBLIC,ACTIVE
600000594,中国工商银行,中国工商银行深圳福田支行,622200000000000593,杭州融信贸易有限公司,PUBLIC,ACTIVE
600000595,中国农业银行,中国农业银行北京丰台支行,622200000000000595,杭州云启电子有限公司,PUBLIC,ACTIVE
600000596,中信银行,中信银行深圳福田支行,622200000000000596,杭州智联医疗科技有限公司,PUBLIC,ACTIVE
600000597,中国银行,中国银行北京朝阳支行,622200000000000597,北京安拓贸易制造有限公司,PUBLIC,ACTIVE
600000598,平安银行,平安银行苏州吴中支行,622200000000000598,苏州华盛物流有限公司,PUBLIC,ACTIVE
600000599,中国建设银行,中国建设银行杭州滨江支行,622200000000000599,杭州远辰物流制造有限公司,PUBLIC,ACTIVE
600000600,中信银行,中信银行苏州吴中支行,622200000000000600,杭州启元电子制造有限公司,PUBLIC,ACTIVE
600000601,中国工商银行,中国工商银行深圳南山支行,622200000000000601,苏州嘉禾电子科技有限公司,PUBLIC,ACTIVE
600000602,兴业银行,兴业银行上海闵行支行,622200000000000602,苏州明川贸易有限公司,PUBLIC,ACTIVE
600000603,兴业银行,兴业银行上海浦东新支行,622200000000000603,苏州启元供应链贸易有限公司,PUBLIC,ACTIVE
600000604,招商银行,招商银行北京海淀支行,622200000000000604,上海云启科技制造有限公司,PUBLIC,ACTIVE
600000605,交通银行,交通银行深圳南山支行,622200000000000605,北京明川贸易贸易有限公司,PUBLIC,ACTIVE
600000606,浦发银行,浦发银行杭州余杭支行,622200000000000606,北京恒越电子贸易有限公司,PUBLIC,ACTIVE
600000607,交通银行,交通银行深圳福田支行,622200000000000607,杭州安拓医疗贸易有限公司,PUBLIC,ACTIVE
600000608,交通银行,交通银行杭州滨江支行,622200000000000608,上海启元物流贸易有限公司,PUBLIC,ACTIVE
600000609,中国银行,中国银行苏州吴中支行,622200000000000609,北京云启电子制造有限公司,PUBLIC,ACTIVE
600000610,中国工商银行,中国工商银行北京海淀支行,622200000000000610,北京恒越物流供应链有限公司,PUBLIC,ACTIVE
600000611,中国农业银行,中国农业银行杭州滨江支行,622200000000000611,杭州嘉禾电子有限公司,PUBLIC,ACTIVE
600000612,中国建设银行,中国建设银行杭州西湖支行,622200000000000612,深圳恒越材料贸易有限公司,PUBLIC,ACTIVE
600000613,中国农业银行,中国农业银行苏州虎丘支行,622200000000000613,杭州恒越材料有限公司,PUBLIC,ACTIVE
600000614,中信银行,中信银行北京朝阳支行,622200000000000614,杭州华盛供应链科技有限公司,PUBLIC,ACTIVE
600000615,中国银行,中国银行深圳福田支行,622200000000000615,苏州云启材料科技有限公司,PUBLIC,ACTIVE
600000616,浦发银行,浦发银行北京丰台支行,622200000000000616,深圳嘉禾医疗科技有限公司,PUBLIC,ACTIVE
600000617,中信银行,中信银行北京海淀支行,622200000000000617,苏州安拓医疗科技有限公司,PUBLIC,ACTIVE
600000618,交通银行,交通银行深圳宝安支行,622200000000000618,深圳启元贸易贸易有限公司,PUBLIC,ACTIVE
600000619,浦发银行,浦发银行北京丰台支行,622200000000000619,深圳安拓物流贸易有限公司,PUBLIC,ACTIVE
600000620,中国工商银行,中国工商银行杭州西湖支行,622200000000000620,深圳嘉禾供应链科技有限公司,PUBLIC,ACTIVE
600000621,中国银行,中国银行上海浦东新支行,622200000000000621,深圳恒越电子贸易有限公司,PUBLIC,ACTIVE
600000622,中国银行,中国银行北京丰台支行,622200000000000622,苏州智联电子制造有限公司,PUBLIC,ACTIVE
600000623,兴业银行,兴业银行苏州工业园支行,622200000000000623,杭州华盛医疗科技有限公司,PUBLIC,ACTIVE
600000624,交通银行,交通银行深圳福田支行,622200000000000624,深圳云启科技贸易有限公司,PUBLIC,ACTIVE
600000625,中国工商银行,中国工商银行杭州余杭支行,622200000000000625,深圳明川医疗科技有限公司,PUBLIC,ACTIVE
600000626,中国银行,中国银行北京海淀支行,622200000000000626,北京智联科技有限公司,PUBLIC,ACTIVE
600000627,交通银行,交通银行北京朝阳支行,622200000000000627,深圳华盛物流贸易有限公司,PUBLIC,ACTIVE
600000628,中国农业银行,中国农业银行北京丰台支行,622200000000000628,苏州安拓贸易制造有限公司,PUBLIC,ACTIVE
600000629,交通银行,交通银行北京朝阳支行,622200000000000629,上海远辰制造科技有限公司,PUBLIC,ACTIVE
600000630,中国建设银行,中国建设银行北京丰台支行,622200000000000630,北京融信物流科技有限公司,PUBLIC,ACTIVE
600000631,平安银行,平安银行深圳福田支行,622200000000000631,杭州融信电子科技有限公司,PUBLIC,ACTIVE
600000632,兴业银行,兴业银行北京朝阳支行,622200000000000632,上海华盛材料贸易有限公司,PUBLIC,ACTIVE
600000633,中信银行,中信银行杭州西湖支行,622200000000000633,深圳安拓医疗贸易有限公司,PUBLIC,ACTIVE
600000634,中国工商银行,中国工商银行北京海淀支行,622200000000000634,深圳融信材料有限公司,PUBLIC,ACTIVE
600000635,中国农业银行,中国农业银行北京丰台支行,622200000000000635,深圳嘉禾材料供应链有限公司,PUBLIC,ACTIVE
600000636,交通银行,交通银行上海徐汇支行,622200000000000636,北京安拓贸易供应链有限公司,PUBLIC,ACTIVE
600000637,中国银行,中国银行杭州西湖支行,622200000000000637,杭州明川科技科技有限公司,PUBLIC,ACTIVE
600000638,中国农业银行,中国农业银行苏州吴中支行,622200000000000638,李峰,PUBLIC,ACTIVE
600000639,中信银行,中信银行深圳福田支行,622200000000000639,深圳远辰制造贸易有限公司,PUBLIC,ACTIVE
600000640,中国农业银行,中国农业银行上海闵行支行,622200000000000640,上海嘉禾制造供应链有限公司,PUBLIC,ACTIVE
600000641,浦发银行,浦发银行苏州虎丘支行,622200000000000641,北京恒越医疗贸易有限公司,PUBLIC,ACTIVE
600000642,中国农业银行,中国农业银行苏州工业园支行,622200000000000642,苏州启元供应链制造有限公司,PUBLIC,ACTIVE
600000643,兴业银行,兴业银行上海徐汇支行,622200000000000643,苏州融信贸易科技有限公司,PUBLIC,ACTIVE
600000644,兴业银行,兴业银行北京丰台支行,622200000000000644,杭州启元电子制造有限公司,PUBLIC,ACTIVE
600000645,中国建设银行,中国建设银行深圳南山支行,622200000000000645,杭州远辰电子制造有限公司,PUBLIC,ACTIVE
600000646,中国工商银行,中国工商银行苏州吴中支行,622200000000000646,杭州嘉禾供应链贸易有限公司,PUBLIC,ACTIVE
600000647,平安银行,平安银行北京朝阳支行,622200000000000647,苏州安拓电子有限公司,PUBLIC,ACTIVE
600000648,兴业银行,兴业银行北京丰台支行,622200000000000648,深圳智联材料供应链有限公司,PUBLIC,ACTIVE
600000649,平安银行,平安银行北京朝阳支行,622200000000000649,苏州远辰电子贸易有限公司,PUBLIC,ACTIVE
600000650,中国银行,中国银行北京海淀支行,622200000000000650,深圳智联贸易制造有限公司,PUBLIC,ACTIVE
600000651,中国农业银行,中国农业银行杭州余杭支行,622200000000000651,杭州云启物流制造有限公司,PUBLIC,ACTIVE
600000652,兴业银行,兴业银行杭州滨江支行,622200000000000652,深圳华盛科技贸易有限公司,PUBLIC,ACTIVE
600000653,平安银行,平安银行苏州吴中支行,622200000000000653,杭州嘉禾科技制造有限公司,PUBLIC,ACTIVE
600000654,平安银行,平安银行深圳福田支行,622200000000000654,深圳嘉禾制造贸易有限公司,PUBLIC,ACTIVE
600000655,中国工商银行,中国工商银行杭州余杭支行,622200000000000655,上海智联制造贸易有限公司,PUBLIC,ACTIVE
600000656,中国建设银行,中国建设银行深圳南山支行,622200000000000656,上海远辰医疗供应链有限公司,PUBLIC,ACTIVE
600000657,浦发银行,浦发银行上海闵行支行,622200000000000657,北京明川医疗制造有限公司,PUBLIC,ACTIVE
600000658,浦发银行,浦发银行上海闵行支行,622200000000000658,苏州云启材料供应链有限公司,PUBLIC,ACTIVE
600000659,平安银行,平安银行苏州工业园支行,622200000000000659,杭州智联贸易供应链有限公司,PUBLIC,ACTIVE
600000660,交通银行,交通银行杭州余杭支行,622200000000000660,上海启元供应链有限公司,PUBLIC,ACTIVE
600000661,中信银行,中信银行上海徐汇支行,622200000000000661,上海恒越贸易贸易有限公司,PUBLIC,ACTIVE
600000662,平安银行,平安银行杭州滨江支行,622200000000000662,杭州融信供应链科技有限公司,PUBLIC,ACTIVE
600000663,中国农业银行,中国农业银行北京朝阳支行,622200000000000663,深圳智联物流供应链有限公司,PUBLIC,ACTIVE
600000664,交通银行,交通银行深圳南山支行,622200000000000664,深圳明川电子有限公司,PUBLIC,ACTIVE
600000665,平安银行,平安银行深圳宝安支行,622200000000000665,苏州明川科技贸易有限公司,PUBLIC,ACTIVE
600000666,中信银行,中信银行苏州工业园支行,622200000000000666,杭州融信电子供应链有限公司,PUBLIC,ACTIVE
600000667,兴业银行,兴业银行深圳南山支行,622200000000000667,杭州嘉禾材料科技有限公司,PUBLIC,ACTIVE
600000668,交通银行,交通银行北京朝阳支行,622200000000000668,苏州嘉禾材料有限公司,PUBLIC,ACTIVE
600000669,中国工商银行,中国工商银行北京朝阳支行,622200000000000669,上海远辰科技科技有限公司,PUBLIC,ACTIVE
600000670,平安银行,平安银行杭州滨江支行,622200000000000670,深圳明川材料贸易有限公司,PUBLIC,ACTIVE
600000671,招商银行,招商银行北京海淀支行,622200000000000671,徐伟娜,PUBLIC,ACTIVE
600000672,浦发银行,浦发银行深圳福田支行,622200000000000672,北京嘉禾物流有限公司,PUBLIC,ACTIVE
600000673,中信银行,中信银行杭州余杭支行,622200000000000673,北京融信贸易科技有限公司,PUBLIC,ACTIVE
600000674,兴业银行,兴业银行深圳南山支行,622200000000000674,苏州启元电子有限公司,PUBLIC,ACTIVE
600000675,交通银行,交通银行上海闵行支行,622200000000000675,深圳恒越制造供应链有限公司,PUBLIC,ACTIVE
600000676,中国工商银行,中国工商银行北京丰台支行,622200000000000676,上海智联供应链科技有限公司,PUBLIC,ACTIVE
600000677,中国工商银行,中国工商银行北京朝阳支行,622200000000000677,苏州恒越物流有限公司,PUBLIC,ACTIVE
600000678,招商银行,招商银行苏州吴中支行,622200000000000678,北京启元科技有限公司,PUBLIC,ACTIVE
600000679,中国建设银行,中国建设银行苏州虎丘支行,622200000000000679,深圳远辰电子制造有限公司,PUBLIC,ACTIVE
600000680,兴业银行,兴业银行深圳福田支行,622200000000000680,上海启元医疗有限公司,PUBLIC,ACTIVE
600000681,中信银行,中信银行杭州西湖支行,622200000000000681,苏州远辰供应链有限公司,PUBLIC,ACTIVE
600000682,招商银行,招商银行上海徐汇支行,622200000000000682,杭州安拓供应链有限公司,PUBLIC,ACTIVE
600000683,平安银行,平安银行上海浦东新支行,622200000000000683,杭州启元制造贸易有限公司,PUBLIC,ACTIVE
600000684,交通银行,交通银行杭州余杭支行,622200000000000684,深圳智联电子制造有限公司,PUBLIC,ACTIVE
600000685,中国农业银行,中国农业银行北京朝阳支行,622200000000000685,苏州智联科技制造有限公司,PUBLIC,ACTIVE
600000686,浦发银行,浦发银行苏州虎丘支行,622200000000000686,北京恒越医疗科技有限公司,PUBLIC,ACTIVE
600000687,平安银行,平安银行上海闵行支行,622200000000000687,苏州融信医疗有限公司,PUBLIC,ACTIVE
600000688,中信银行,中信银行上海闵行支行,622200000000000688,上海云启制造有限公司,PUBLIC,ACTIVE
600000689,中国建设银行,中国建设银行杭州滨江支行,622200000000000689,深圳智联材料贸易有限公司,PUBLIC,ACTIVE
600000690,招商银行,招商银行深圳南山支行,622200000000000690,杭州安拓物流贸易有限公司,PUBLIC,ACTIVE
600000691,中国建设银行,中国建设银行上海徐汇支行,622200000000000691,杭州华盛电子有限公司,PUBLIC,ACTIVE
600000692,中国银行,中国银行杭州余杭支行,622200000000000692,北京恒越贸易供应链有限公司,PUBLIC,ACTIVE
600000693,中信银行,中信银行杭州滨江支行,622200000000000693,杭州华盛制造有限公司,PUBLIC,ACTIVE
600000694,招商银行,招商银行杭州滨江支行,622200000000000694,北京明川物流科技有限公司,PUBLIC,ACTIVE
600000695,中国农业银行,中国农业银行深圳宝安支行,622200000000000695,苏州智联材料有限公司,PUBLIC,ACTIVE
600000696,中国银行,中国银行深圳福田支行,622200000000000696,深圳融信电子科技有限公司,PUBLIC,ACTIVE
600000697,中国银行,中国银行苏州虎丘支行,622200000000000697,深圳智联电子制造有限公司,PUBLIC,ACTIVE
600000698,平安银行,平安银行杭州滨江支行,622200000000000698,上海恒越科技贸易有限公司,PUBLIC,ACTIVE
600000699,交通银行,交通银行深圳福田支行,622200000000000699,深圳远辰制造制造有限公司,PUBLIC,ACTIVE
600000700,中国银行,中国银行苏州吴中支行,622200000000000700,北京智联电子科技有限公司,PUBLIC,ACTIVE
600000701,中国农业银行,中国农业银行上海浦东新支行,622200000000000701,上海恒越科技贸易有限公司,PUBLIC,ACTIVE
600000702,中信银行,中信银行杭州西湖支行,622200000000000702,北京嘉禾电子供应链有限公司,PUBLIC,ACTIVE
600000703,中国银行,中国银行深圳福田支行,622200000000000703,深圳启元医疗有限公司,PUBLIC,ACTIVE
600000704,浦发银行,浦发银行苏州虎丘支行,622200000000000704,苏州嘉禾科技有限公司,PUBLIC,ACTIVE
600000705,中国农业银行,中国农业银行深圳福田支行,622200000000000705,杭州安拓科技制造有限公司,PUBLIC,ACTIVE
600000706,中国建设银行,中国建设银行杭州西湖支行,622200000000000706,北京明川科技贸易有限公司,PUBLIC,ACTIVE
600000707,平安银行,平安银行北京丰台支行,622200000000000707,苏州智联电子供应链有限公司,PUBLIC,ACTIVE
600000708,平安银行,平安银行北京朝阳支行,622200000000000708,北京启元医疗贸易有限公司,PUBLIC,ACTIVE
600000709,中国建设银行,中国建设银行北京朝阳支行,622200000000000709,上海安拓贸易有限公司,PUBLIC,ACTIVE
600000710,中国银行,中国银行苏州工业园支行,622200000000000710,上海智联科技制造有限公司,PUBLIC,ACTIVE
600000711,中信银行,中信银行北京朝阳支行,622200000000000711,北京华盛电子有限公司,PUBLIC,ACTIVE
600000712,浦发银行,浦发银行苏州吴中支行,622200000000000712,上海远辰供应链贸易有限公司,PUBLIC,ACTIVE
600000713,中国工商银行,中国工商银行深圳宝安支行,622200000000000713,赵军,PUBLIC,ACTIVE
600000714,交通银行,交通银行北京丰台支行,622200000000000714,杭州智联物流贸易有限公司,PUBLIC,ACTIVE
